scenario,method,alpha,view,regime,window,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count
steady_k2,regime_marginal,1.0,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01138888888888889,0.0045195240229132525,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01705136684303351,0.008764766774955916,5,10.462962962962962,3.8261025021100714,5
steady_k2,regime_marginal,1.0,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01138888888888889,0.0045195240229132525,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01705136684303351,0.008764766774955916,5,10.462962962962962,3.8261025021100714,5
steady_k2,regime_marginal,1.0,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.00712962962962963,0.003184027567416556,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.001075268817204301,0.0024043741693546127,5,6.944444444444445,3.0181492616678924,5
steady_k2,regime_marginal,1.0,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.00712962962962963,0.003184027567416556,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.001075268817204301,0.0024043741693546127,5,6.944444444444445,3.0181492616678924,5
steady_k2,regime_marginal,1.0,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012037037037037037,0.006998248360106932,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01599206349206349,0.00946969943911876,5,11.38888888888889,6.840267985829928,5
steady_k2,regime_marginal,1.0,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012037037037037037,0.006998248360106932,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01599206349206349,0.00946969943911876,5,11.38888888888889,6.840267985829928,5
steady_k2,regime_marginal,1.0,observed,all,all,0.39418325424988443,0.022519601740605178,5,0.2814814814814815,0.02352699249494799,5,0.6659764231322998,0.06557533428929653,5,0.4766669850119734,0.03283062825862007,5,0.010416666666666666,0.0037975145760105328,5,0.008333333333333333,0.0068668504510145025,5,0.9685185185185186,0.011983499171800697,5,0.6666666666666666,0.0,5,0.0685185185185185,0.027661794900536395,5,0.0685185185185185,0.027661794900536395,5,1.0,0.0,5,0.011571358606540006,0.0026024580453726186,5,9.788359788359788,3.6551852037580437,5
steady_k2,regime_marginal,1.0,observed,all,stable,0.39418325424988443,0.022519601740605178,5,0.2814814814814815,0.02352699249494799,5,0.6659764231322998,0.06557533428929653,5,0.4766669850119734,0.03283062825862007,5,0.010416666666666666,0.0037975145760105328,5,0.008333333333333333,0.0068668504510145025,5,0.9685185185185186,0.011983499171800697,5,0.6666666666666666,0.0,5,0.0685185185185185,0.027661794900536395,5,0.0685185185185185,0.027661794900536395,5,1.0,0.0,5,0.011571358606540006,0.0026024580453726186,5,9.788359788359788,3.6551852037580437,5
steady_k2,regime_marginal,1.0,observed,transit_rough,all,0.4102336508050245,0.03285391676839301,5,0.3,0.023240556292613207,5,0.656236230812502,0.09534133750525266,5,0.48930741858386373,0.04827811718543195,5,0.011706349206349206,0.0047396345974568465,5,0.01111111111111111,0.011620278146306603,5,0.961111111111111,0.022821773229381944,5,0.6666666666666666,0.0,5,0.08055555555555556,0.042127085800286394,5,0.08055555555555556,0.042127085800286394,5,1.0,0.0,5,0.01705136684303351,0.008764766774955916,5,10.714285714285714,3.9929785312496247,5
steady_k2,regime_marginal,1.0,observed,transit_rough,stable,0.4102336508050245,0.03285391676839301,5,0.3,0.023240556292613207,5,0.656236230812502,0.09534133750525266,5,0.48930741858386373,0.04827811718543195,5,0.011706349206349206,0.0047396345974568465,5,0.01111111111111111,0.011620278146306603,5,0.961111111111111,0.022821773229381944,5,0.6666666666666666,0.0,5,0.08055555555555556,0.042127085800286394,5,0.08055555555555556,0.042127085800286394,5,1.0,0.0,5,0.01705136684303351,0.008764766774955916,5,10.714285714285714,3.9929785312496247,5
