seed,scenario,method,view,regime,window,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,post_event_fpr,false_onsets_per_1000_clean_cells,alpha
42,switch_d0,regime_marginal,observed,transit_rough,stable,0.2326118326118326,0.13888888888888884,0.4346978557504873,0.2897778329249129,-0.007080610021786493,0.0,0.02777777777777768,0.0,0.13888888888888884,0.13888888888888884,0.0,0.0,-7.080610021786493,0.2
42,switch_d0,regime_conditional,clean,all,all,0.0,,0.0,,-0.0041666666666666675,,,,,,0.0,-0.022222222222222223,-6.790123456790123,0.2
42,switch_d0,regime_conditional,clean,all,transition,0.0,,0.0,,-0.009259259259259259,,,,,,0.0,-0.027777777777777776,-9.25925925925926,0.2
42,switch_d0,regime_conditional,clean,all,stable,0.0,,0.0,,-0.0033831908831908827,,,,,,0.0,-0.0202020202020202,-6.410256410256411,0.2
42,switch_d0,regime_conditional,clean,warehouse,all,0.0,,0.0,,-0.006944444444444444,,,,,,0.0,-0.02222222222222222,-12.037037037037035,0.2
42,switch_d0,regime_conditional,clean,warehouse,transition,0.0,,0.0,,-0.017361111111111112,,,,,,0.0,0.0,-17.361111111111114,0.2
42,switch_d0,regime_conditional,clean,warehouse,stable,0.0,,0.0,,-0.005341880341880342,,,,,,0.0,-0.025641025641025644,-11.217948717948717,0.2
42,switch_d0,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,0.0009259259259259273,,,,,,0.0,-0.015873015873015872,-0.4629629629629637,0.2
42,switch_d0,regime_conditional,clean,transit_smooth,transition,,,,,-0.013888888888888888,,,,,,0.0,-0.023809523809523808,-13.88888888888889,0.2
42,switch_d0,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,0.003205128205128204,,,,,,0.0,-0.011904761904761904,1.6025641025641022,0.2
42,switch_d0,regime_conditional,clean,transit_rough,all,0.0,,0.0,,-0.00648148148148148,,,,,,0.0,-0.037037037037037035,-7.87037037037037,0.2
42,switch_d0,regime_conditional,clean,transit_rough,transition,0.0,,0.0,,0.003472222222222222,,,,,,0.0,-0.05555555555555555,3.4722222222222223,0.2
42,switch_d0,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,-0.008012820512820512,,,,,,0.0,-0.027777777777777776,-9.615384615384617,0.2
42,switch_d0,regime_conditional,observed,all,all,0.18180378180378182,0.34259259259259256,0.04529192357463652,0.28021791500192544,0.008620689655172415,0.04166666666666667,0.03703703703703698,0.0,0.34259259259259256,0.28703703703703703,0.0,0.15925925925925927,-5.108556832694763,0.2
42,switch_d0,regime_conditional,observed,all,transition,0.5008647526807333,0.5333333333333332,0.44283121597096187,0.44758478384464445,-0.007194244604316547,-0.01666666666666667,0.2666666666666667,0.0,0.5333333333333332,0.4666666666666666,0.0,-0.013888888888888888,-9.59232613908873,0.2
42,switch_d0,regime_conditional,observed,all,stable,0.13813019505619123,0.3118279569892473,0.0005199101973295539,0.25679002764078745,0.011049723756906077,0.0510752688172043,0.0,0.0,0.3118279569892473,0.25806451612903225,0.0,0.22222222222222224,-4.41988950276243,0.2
42,switch_d0,regime_conditional,observed,warehouse,all,0.13063019052271618,0.28125000000000006,0.007462686567164201,0.19096548299058352,0.012112403100775194,0.05729166666666667,0.0625,0.0,0.28125000000000006,0.19791666666666669,0.0,0.2,-8.720930232558139,0.2
42,switch_d0,regime_conditional,observed,warehouse,transition,0.538240368027602,0.5833333333333333,0.4414715719063545,0.4139921616463696,-0.015151515151515152,-0.020833333333333336,0.29166666666666674,0.0,0.5833333333333333,0.5,0.0,0.0,-18.93939393939394,0.2
42,switch_d0,regime_conditional,observed,warehouse,stable,0.024880827810719763,0.18055555555555558,-0.08029768899334117,0.10963965289448013,0.01611111111111111,0.08333333333333334,-0.01388888888888884,0.0,0.18055555555555558,0.09722222222222227,0.0,0.23076923076923075,-7.222222222222221,0.2
42,switch_d0,regime_conditional,observed,transit_smooth,all,0.22646530025170797,0.44047619047619047,0.006589521054323422,0.31286066173143945,0.0163776493256262,0.023809523809523815,0.011904761904761973,0.0,0.44047619047619047,0.42857142857142855,0.0,0.1746031746031746,-0.4816955684007702,0.2
42,switch_d0,regime_conditional,observed,transit_smooth,transition,0.41818181818181815,0.33333333333333337,0.55,0.28715976936315923,-0.010638297872340425,0.0,0.16666666666666663,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,-14.184397163120567,0.2
42,switch_d0,regime_conditional,observed,transit_smooth,stable,0.2090190915075708,0.44871794871794873,-0.03500368459837877,0.31259663026152334,0.020624303232998888,0.02564102564102564,0.0,0.0,0.44871794871794873,0.4358974358974359,0.0,0.26190476190476186,1.672240802675585,0.2
42,switch_d0,regime_conditional,observed,transit_rough,all,0.22014570795058597,0.27777777777777773,0.17762460233297983,0.37486261199094706,-0.0023540489642184543,0.04166666666666667,0.02777777777777779,0.0,0.27777777777777773,0.19444444444444448,0.0,0.05555555555555555,-6.120527306967985,0.2
42,switch_d0,regime_conditional,observed,transit_rough,transition,0.0,,0.0,,0.003472222222222222,,,,,,0.0,-0.05555555555555555,3.4722222222222223,0.2
42,switch_d0,regime_conditional,observed,transit_rough,stable,0.23026315789473684,0.27777777777777773,0.19318181818181823,0.37460831513557385,-0.003267973856209151,0.04166666666666667,0.02777777777777779,0.0,0.27777777777777773,0.19444444444444448,0.0,0.11111111111111112,-7.625272331154684,0.2
42,switch_d4,regime_marginal,clean,all,all,0.0,,0.0,,-0.0020061728395061734,,,,,,0.0,-0.018518518518518517,-5.401234567901236,0.2
42,switch_d4,regime_marginal,clean,all,transition,0.0,,0.0,,-0.03935185185185186,,,,,,0.0,-0.04166666666666666,-15.046296296296298,0.2
42,switch_d4,regime_marginal,clean,all,stable,0.0,,0.0,,0.00373931623931624,,,,,,0.0,-0.010101010101010102,-3.9173789173789175,0.2
42,switch_d4,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.013888888888888888,,,,,,0.0,0.0,-1.3888888888888893,0.2
42,switch_d4,regime_marginal,clean,warehouse,transition,0.0,,0.0,,-0.05555555555555555,,,,,,0.0,0.0,-17.361111111111114,0.2
42,switch_d4,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.024572649572649576,,,,,,0.0,0.0,1.0683760683760681,0.2
42,switch_d4,regime_marginal,clean,transit_smooth,all,0.0,,0.0,,-0.010648148148148146,,,,,,0.0,-0.023809523809523808,-6.944444444444445,0.2
42,switch_d4,regime_marginal,clean,transit_smooth,transition,0.0,,0.0,,-0.04166666666666666,,,,,,0.0,-0.047619047619047616,-13.888888888888886,0.2
42,switch_d4,regime_marginal,clean,transit_smooth,stable,0.0,,0.0,,-0.005876068376068376,,,,,,0.0,-0.011904761904761904,-5.8760683760683765,0.2
42,switch_d4,regime_marginal,clean,transit_rough,all,0.0,,0.0,,-0.009259259259259259,,,,,,0.0,-0.037037037037037035,-7.870370370370369,0.2
42,switch_d4,regime_marginal,clean,transit_rough,transition,0.0,,0.0,,-0.02083333333333333,,,,,,0.0,-0.05555555555555558,-13.888888888888886,0.2
42,switch_d4,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,-0.00747863247863248,,,,,,0.0,-0.027777777777777776,-6.944444444444445,0.2
42,switch_d4,regime_marginal,observed,all,all,0.13589186975220152,0.18981481481481483,0.10019175455417068,0.08115037666255392,-0.00031928480204342427,-0.002314814814814818,0.01851851851851849,0.0,0.18981481481481483,0.21759259259259262,0.0,0.040740740740740744,-6.226053639846743,0.2
42,switch_d4,regime_marginal,observed,all,transition,0.13056120965396917,0.2666666666666666,0.08446422755401149,0.03216181155980369,-0.04436450839328536,-0.11666666666666667,0.06666666666666665,0.0,0.2666666666666666,0.4333333333333333,0.0,-0.08333333333333334,-19.18465227817746,0.2
42,switch_d4,regime_marginal,observed,all,stable,0.10309317097004544,0.1774193548387097,-0.03430134680134678,0.13332752294768319,0.006445672191528544,0.016129032258064516,0.010752688172043001,0.0,0.1774193548387097,0.1827956989247312,0.0,0.08585858585858586,-4.235727440147331,0.2
42,switch_d4,regime_marginal,observed,warehouse,all,0.051670115282293816,0.17708333333333331,-0.01960065946143985,0.05991677894138836,0.0188953488372093,-0.005208333333333336,0.01041666666666663,0.0,0.17708333333333331,0.21875,0.0,0.15555555555555556,-1.9379844961240327,0.2
42,switch_d4,regime_marginal,observed,warehouse,transition,0.2672292545710267,0.37499999999999994,0.20606060606060606,0.08771878592401558,-0.06060606060606061,-0.10416666666666666,0.08333333333333326,0.0,0.37499999999999994,0.5,0.0,0.0,-18.939393939393945,0.2
42,switch_d4,regime_marginal,observed,warehouse,stable,-0.08469945355191255,0.1111111111111111,-0.28265765765765766,-0.006724736036250956,0.03055555555555555,0.02777777777777778,-0.01388888888888895,0.0,0.1111111111111111,0.125,0.0,0.1794871794871795,0.5555555555555554,0.2
42,switch_d4,regime_marginal,observed,transit_smooth,all,0.22345606857588157,0.22619047619047616,0.22043010752688175,0.12267035732024245,-0.010597302504816958,0.0,0.023809523809523836,0.0,0.22619047619047616,0.25,0.0,-0.015873015873015872,-8.670520231213874,0.2
42,switch_d4,regime_marginal,observed,transit_smooth,transition,0.008484848484848484,-0.16666666666666674,0.007575757575757583,0.009709074107009025,-0.05319148936170212,-0.16666666666666669,0.0,0.0,-0.16666666666666674,0.16666666666666669,0.0,-0.11904761904761904,-24.82269503546099,0.2
42,switch_d4,regime_marginal,observed,transit_smooth,stable,0.28291194420226673,0.25641025641025644,0.25494071146245056,0.29964702362447476,-0.003901895206243032,0.01282051282051282,0.02564102564102555,0.0,0.25641025641025644,0.25641025641025644,0.0,0.03571428571428571,-6.131549609810479,0.2
42,switch_d4,regime_marginal,observed,transit_rough,all,0.1542483660130719,0.13888888888888884,0.15192743764172334,0.062353427795646926,-0.00894538606403013,0.0,0.02777777777777768,0.0,0.13888888888888884,0.13888888888888884,0.0,-0.018518518518518517,-8.003766478342751,0.2
42,switch_d4,regime_marginal,observed,transit_rough,transition,0.0,,0.0,,-0.02083333333333333,,,,,,0.0,-0.05555555555555558,-13.888888888888886,0.2
42,switch_d4,regime_marginal,observed,transit_rough,stable,0.2326118326118326,0.13888888888888884,0.4346978557504873,0.2928424060835001,-0.007080610021786493,0.0,0.02777777777777768,0.0,0.13888888888888884,0.13888888888888884,0.0,0.0,-7.080610021786493,0.2
42,switch_d4,regime_conditional,clean,all,all,0.0,,0.0,,-0.0032407407407407385,,,,,,0.0,-0.022222222222222227,-8.02469135802469,0.2
42,switch_d4,regime_conditional,clean,all,transition,0.0,,0.0,,0.0,,,,,,0.0,-0.02777777777777779,-16.20370370370371,0.2
42,switch_d4,regime_conditional,clean,all,stable,0.0,,0.0,,-0.003739316239316238,,,,,,0.0,-0.0202020202020202,-6.766381766381767,0.2
42,switch_d4,regime_conditional,clean,warehouse,all,0.0,,0.0,,-0.005092592592592593,,,,,,0.0,-0.02222222222222222,-11.111111111111112,0.2
42,switch_d4,regime_conditional,clean,warehouse,transition,0.0,,0.0,,-0.0034722222222222376,,,,,,0.0,0.0,-10.416666666666671,0.2
42,switch_d4,regime_conditional,clean,warehouse,stable,0.0,,0.0,,-0.005341880341880342,,,,,,0.0,-0.025641025641025644,-11.217948717948717,0.2
42,switch_d4,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,0.001388888888888891,,,,,,0.0,-0.015873015873015872,-3.703703703703706,0.2
42,switch_d4,regime_conditional,clean,transit_smooth,transition,0.0,,0.0,,-0.00694444444444442,,,,,,0.0,-0.023809523809523808,-34.72222222222222,0.2
42,switch_d4,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,0.00267094017094017,,,,,,0.0,-0.011904761904761904,1.0683760683760681,0.2
42,switch_d4,regime_conditional,clean,transit_rough,all,0.0,,0.0,,-0.006018518518518517,,,,,,0.0,-0.037037037037037035,-9.25925925925926,0.2
42,switch_d4,regime_conditional,clean,transit_rough,transition,0.0,,0.0,,0.010416666666666685,,,,,,0.0,-0.05555555555555558,-3.4722222222222214,0.2
42,switch_d4,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,-0.008547008547008546,,,,,,0.0,-0.027777777777777776,-10.14957264957265,0.2
42,switch_d4,regime_conditional,observed,all,all,0.12178838295135674,0.30092592592592593,0.051556157954951165,0.11451120686563293,0.01197318007662835,0.05092592592592592,0.01388888888888884,0.0,0.30092592592592593,0.2453703703703704,0.0,0.2111111111111111,-6.0664112388250295,0.2
42,switch_d4,regime_conditional,observed,all,transition,0.04747679504961058,0.2333333333333334,0.02541866028708134,0.01363603456915402,0.020383693045563533,0.04999999999999999,0.10000000000000009,0.0,0.2333333333333334,0.16666666666666669,0.0,0.18055555555555552,-14.38848920863309,0.2
42,switch_d4,regime_conditional,observed,all,stable,0.14068545980736286,0.3118279569892473,0.004142364004285248,0.26627800862581635,0.010681399631675876,0.0510752688172043,0.0,0.0,0.3118279569892473,0.25806451612903225,0.0,0.22222222222222224,-4.788213627992633,0.2
42,switch_d4,regime_conditional,observed,warehouse,all,0.05800865800865801,0.20833333333333337,-0.016290726817042578,0.07969494534274651,0.016472868217054265,0.0625,0.02083333333333326,0.0,0.20833333333333337,0.15624999999999994,0.0,0.24444444444444446,-6.782945736434108,0.2
42,switch_d4,regime_conditional,observed,warehouse,transition,0.12130971551261405,0.29166666666666663,0.06666666666666665,0.03222473073792845,0.01893939393939395,0.0,0.125,0.0,0.29166666666666663,0.3333333333333333,0.0,0.3333333333333333,-3.787878787878789,0.2
42,switch_d4,regime_conditional,observed,warehouse,stable,0.024880827810719763,0.18055555555555558,-0.08029768899334117,0.13237781367111984,0.01611111111111111,0.08333333333333334,-0.01388888888888884,0.0,0.18055555555555558,0.09722222222222227,0.0,0.23076923076923075,-7.222222222222221,0.2
42,switch_d4,regime_conditional,observed,transit_smooth,all,0.17394701883253888,0.41666666666666663,0.07679804957334418,0.13558767519607434,0.020231213872832367,0.04166666666666667,0.0,0.0,0.41666666666666663,0.369047619047619,0.0,0.22222222222222224,-3.371868978805395,0.2
42,switch_d4,regime_conditional,observed,transit_smooth,transition,-0.009813943978736459,0.0,-0.00587227795448985,0.016887782663243714,0.021276595744680854,0.25,0.0,0.0,0.0,-0.5,0.0,0.14285714285714288,-31.914893617021278,0.2
42,switch_d4,regime_conditional,observed,transit_smooth,stable,0.21215880893300254,0.44871794871794873,-0.030657748049052413,0.31243167827014345,0.020066889632107024,0.02564102564102564,0.0,0.0,0.44871794871794873,0.4358974358974359,0.0,0.26190476190476186,1.114827201783724,0.2
42,switch_d4,regime_conditional,observed,transit_rough,all,0.13577774996871483,0.27777777777777773,0.0887392900856793,0.10962484858696833,-0.00047080979284369606,0.04166666666666667,0.02777777777777779,0.0,0.27777777777777773,0.19444444444444448,0.0,0.12962962962962962,-8.00376647834275,0.2
42,switch_d4,regime_conditional,observed,transit_rough,transition,0.0,,0.0,,0.020833333333333343,,,,,,0.0,0.16666666666666663,-6.944444444444443,0.2
42,switch_d4,regime_conditional,observed,transit_rough,stable,0.23817455029980017,0.27777777777777773,0.20639534883720934,0.3771875521194528,-0.003812636165577343,0.04166666666666667,0.02777777777777779,0.0,0.27777777777777773,0.19444444444444448,0.0,0.11111111111111112,-8.169934640522875,0.2
42,switch_d12,regime_marginal,clean,all,all,0.0,,0.0,,0.004475308641975317,,,,,,0.0,0.003703703703703709,-6.944444444444443,0.2
42,switch_d12,regime_marginal,clean,all,transition,0.0,,0.0,,0.018518518518518545,,,,,,0.0,0.04166666666666663,-24.305555555555564,0.2
42,switch_d12,regime_marginal,clean,all,stable,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,-0.010101010101010102,-4.273504273504274,0.2
42,switch_d12,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.018981481481481488,,,,,,0.0,0.0,-4.62962962962963,0.2
42,switch_d12,regime_marginal,clean,warehouse,transition,0.0,,0.0,,0.01041666666666674,,,,,,0.0,0.0,-34.722222222222214,0.2
42,switch_d12,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.0202991452991453,,,,,,0.0,0.0,0.0,0.2
42,switch_d12,regime_marginal,clean,transit_smooth,all,0.0,,0.0,,0.0009259259259259273,,,,,,0.0,0.0,-9.722222222222223,0.2
42,switch_d12,regime_marginal,clean,transit_smooth,transition,0.0,,0.0,,0.04513888888888895,,,,,,0.0,0.023809523809523836,-34.72222222222223,0.2
42,switch_d12,regime_marginal,clean,transit_smooth,stable,0.0,,0.0,,-0.005876068376068376,,,,,,0.0,-0.011904761904761904,-5.8760683760683765,0.2
42,switch_d12,regime_marginal,clean,transit_rough,all,0.0,,0.0,,-0.006481481481481484,,,,,,0.0,0.018518518518518517,-6.481481481481482,0.2
42,switch_d12,regime_marginal,clean,transit_rough,transition,0.0,,0.0,,0.0,,,,,,0.0,0.11111111111111116,-3.4722222222222285,0.2
42,switch_d12,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,-0.00747863247863248,,,,,,0.0,-0.027777777777777776,-6.944444444444445,0.2
42,switch_d12,regime_marginal,observed,all,all,0.06750151911442234,0.1620370370370371,0.0407925407925408,0.019079680992451054,0.005587484035759899,0.01157407407407407,0.01851851851851849,0.0,0.1620370370370371,0.17129629629629628,0.0,0.04444444444444445,-7.6628352490421445,0.2
42,switch_d12,regime_marginal,observed,all,transition,-0.0017391304347826042,0.0,-0.0009966777408637884,0.004414549303211758,0.011990407673860892,-0.016666666666666607,0.0,0.0,0.0,0.033333333333333326,0.0,-0.04166666666666674,-27.57793764988009,0.2
42,switch_d12,regime_marginal,observed,all,stable,0.12625389138706322,0.1881720430107527,0.003306878306878258,0.15447897230435753,0.004604051565377531,0.016129032258064516,0.021505376344086002,0.0,0.1881720430107527,0.1935483870967742,0.0,0.07575757575757576,-4.604051565377533,0.2
42,switch_d12,regime_marginal,observed,warehouse,all,0.0007536859955721287,0.08333333333333337,-0.013846358673944875,0.011101921185877023,0.023255813953488372,0.015625,-0.01041666666666663,0.0,0.08333333333333337,0.10416666666666669,0.0,0.13333333333333333,-5.329457364341085,0.2
42,switch_d12,regime_marginal,observed,warehouse,transition,-0.002210080422370919,0.0,-0.0014699877501020836,0.021061788186543057,0.011363636363636354,-0.02083333333333337,0.0,0.0,0.0,0.04166666666666666,0.0,0.0,-37.87878787878788,0.2
42,switch_d12,regime_marginal,observed,warehouse,stable,-0.06069364161849711,0.1111111111111111,-0.24876237623762376,0.010296473436119336,0.025,0.02777777777777778,-0.01388888888888895,0.0,0.1111111111111111,0.125,0.0,0.15384615384615385,-0.5555555555555554,0.2
42,switch_d12,regime_marginal,observed,transit_smooth,all,0.12951127819548872,0.2619047619047619,0.0849721706864564,0.029585477079101072,0.0009633911368015363,0.011904761904761904,0.04761904761904767,0.0,0.2619047619047619,0.261904761904762,0.0,0.0,-10.597302504816954,0.2
42,switch_d12,regime_marginal,observed,transit_smooth,transition,-0.0035901868226846656,0.0,-0.0019260950206876903,0.0029674343872786377,0.03191489361702127,0.0,0.0,0.0,0.0,0.0,0.0,-0.0714285714285714,-39.00709219858157,0.2
42,switch_d12,regime_marginal,observed,transit_smooth,stable,0.30416130416130416,0.2820512820512821,0.259469696969697,0.30737805952631464,-0.003901895206243032,0.01282051282051282,0.05128205128205121,0.0,0.2820512820512821,0.2820512820512821,0.0,0.03571428571428571,-6.131549609810479,0.2
42,switch_d12,regime_marginal,observed,transit_rough,all,0.07311827956989247,0.13888888888888884,0.04918246368314767,0.020209790637669554,-0.007062146892655365,0.0,0.02777777777777768,0.0,0.13888888888888884,0.13888888888888884,0.0,0.0,-7.062146892655368,0.2
42,switch_d12,regime_marginal,observed,transit_rough,transition,0.0,,0.0,,-0.006944444444444475,,,,,,0.0,0.0,-6.94444444444445,0.2
42,switch_d12,regime_marginal,observed,transit_rough,stable,0.2326118326118326,0.13888888888888884,0.4346978557504873,0.3046934525791315,-0.007080610021786493,0.0,0.02777777777777768,0.0,0.13888888888888884,0.13888888888888884,0.0,0.0,-7.080610021786493,0.2
42,switch_d12,regime_conditional,clean,all,all,0.0,,0.0,,0.013888888888888881,,,,,,0.0,0.0,-12.5,0.2
42,switch_d12,regime_conditional,clean,all,transition,0.0,,0.0,,0.1342592592592592,,,,,,0.0,0.06944444444444442,-45.138888888888886,0.2
42,switch_d12,regime_conditional,clean,all,stable,0.0,,0.0,,-0.004629629629629629,,,,,,0.0,-0.025252525252525252,-7.478632478632479,0.2
42,switch_d12,regime_conditional,clean,warehouse,all,0.0,,0.0,,0.018055555555555547,,,,,,0.0,0.03333333333333333,-11.11111111111111,0.2
42,switch_d12,regime_conditional,clean,warehouse,transition,0.0,,0.0,,0.18402777777777773,,,,,,0.0,0.5,3.4722222222222214,0.2
42,switch_d12,regime_conditional,clean,warehouse,stable,0.0,,0.0,,-0.007478632478632478,,,,,,0.0,-0.038461538461538464,-13.354700854700855,0.2
42,switch_d12,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,0.01157407407407407,,,,,,0.0,-0.015873015873015872,-10.185185185185187,0.2
42,switch_d12,regime_conditional,clean,transit_smooth,transition,0.0,,0.0,,0.07291666666666663,,,,,,0.0,-0.023809523809523836,-83.33333333333333,0.2
42,switch_d12,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,0.002136752136752136,,,,,,0.0,-0.011904761904761904,1.0683760683760681,0.2
42,switch_d12,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.01203703703703704,,,,,,0.0,-0.018518518518518517,-16.203703703703702,0.2
42,switch_d12,regime_conditional,clean,transit_rough,transition,0.0,,0.0,,0.14583333333333326,,,,,,0.0,0.0,-55.55555555555554,0.2
42,switch_d12,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,-0.008547008547008546,,,,,,0.0,-0.027777777777777776,-10.14957264957265,0.2
42,switch_d12,regime_conditional,observed,all,all,0.05153348487497811,0.2638888888888889,0.019535785680939444,0.027737959876226514,0.028097062579821197,0.06712962962962962,0.01388888888888895,0.0,0.2638888888888889,0.17592592592592599,0.0,0.26296296296296295,-10.057471264367816,0.2
42,switch_d12,regime_conditional,observed,all,transition,-0.029743476337903585,-0.033333333333333326,-0.016579514950269207,0.0013891742394612702,0.15947242206235013,0.2,0.0,0.0,-0.033333333333333326,-0.33333333333333337,0.0,0.4444444444444445,-43.16546762589928,0.2
42,switch_d12,regime_conditional,observed,all,stable,0.16058704104244897,0.3118279569892473,0.033114919354838734,0.29411243770516343,0.007918968692449357,0.0456989247311828,0.016129032258064502,0.0,0.3118279569892473,0.25806451612903225,0.0,0.19696969696969696,-4.972375690607734,0.2
42,switch_d12,regime_conditional,observed,warehouse,all,-0.03327585865192145,0.125,-0.058258221179569525,0.01520076934825873,0.035368217054263566,0.10416666666666666,-0.01041666666666663,0.0,0.125,0.0,0.0,0.26666666666666666,-5.329457364341085,0.2
42,switch_d12,regime_conditional,observed,warehouse,transition,-0.10659975669099755,-0.04166666666666674,-0.07258744205646861,0.010695524033514453,0.2121212121212121,0.1875,0.0,0.0,-0.04166666666666674,-0.29166666666666663,0.0,1.0,7.575757575757578,0.2
42,switch_d12,regime_conditional,observed,warehouse,stable,0.062461117332337945,0.18055555555555558,-0.02678963548528762,0.19490636894380814,0.009444444444444443,0.0763888888888889,-0.01388888888888884,0.0,0.18055555555555558,0.09722222222222227,0.0,0.15384615384615385,-7.222222222222223,0.2
42,switch_d12,regime_conditional,observed,transit_smooth,all,0.1264052039914109,0.41666666666666663,0.06900403181867712,0.03488671195160295,0.028420038535645467,0.03571428571428571,0.0357142857142857,0.0,0.41666666666666663,0.369047619047619,0.0,0.2619047619047619,-11.078998073217726,0.2
42,switch_d12,regime_conditional,observed,transit_smooth,transition,-0.008015833745670456,0.0,-0.004258898995741101,0.00293418826624095,0.0957446808510638,0.25,0.0,0.0,0.0,-0.5,0.0,0.26190476190476186,-81.56028368794325,0.2
42,switch_d12,regime_conditional,observed,transit_smooth,stable,0.22504644485728764,0.44871794871794873,-0.012504809542131512,0.3173380699782186,0.017837235228539576,0.019230769230769225,0.03846153846153855,0.0,0.44871794871794873,0.4358974358974359,0.0,0.26190476190476186,0.0,0.2
42,switch_d12,regime_conditional,observed,transit_rough,all,0.045777352752128186,0.27777777777777773,0.02350678491291805,0.023827768667986755,0.020715630885122405,0.04166666666666667,0.02777777777777779,0.0,0.27777777777777773,0.19444444444444448,0.0,0.2592592592592593,-13.653483992467041,0.2
42,switch_d12,regime_conditional,observed,transit_rough,transition,0.0,,0.0,,0.17361111111111105,,,,,,0.0,0.5,-52.08333333333333,0.2
42,switch_d12,regime_conditional,observed,transit_rough,stable,0.23026315789473684,0.27777777777777773,0.19318181818181823,0.38482497498673846,-0.003267973856209151,0.04166666666666667,0.02777777777777779,0.0,0.27777777777777773,0.19444444444444448,0.0,0.1388888888888889,-7.625272331154684,0.2
43,steady_m05,regime_marginal,clean,all,all,0.0,,0.0,,0.01635802469135802,,,,,,0.0,0.0070921985815602835,-7.561728395061728,0.2
43,steady_m05,regime_marginal,clean,all,stable,0.0,,0.0,,0.01635802469135802,,,,,,0.0,0.0070921985815602835,-7.561728395061728,0.2
43,steady_m05,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.04074074074074074,,,,,,0.0,0.020833333333333336,-3.7037037037037024,0.2
43,steady_m05,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.04074074074074074,,,,,,0.0,0.020833333333333336,-3.7037037037037024,0.2
43,steady_m05,regime_marginal,clean,transit_smooth,all,0.0,,0.0,,-0.00925925925925926,,,,,,0.0,0.0,-11.11111111111111,0.2
43,steady_m05,regime_marginal,clean,transit_smooth,stable,0.0,,0.0,,-0.00925925925925926,,,,,,0.0,0.0,-11.11111111111111,0.2
43,steady_m05,regime_marginal,clean,transit_rough,all,0.0,,0.0,,0.017592592592592594,,,,,,0.0,0.0,-7.870370370370369,0.2
43,steady_m05,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,0.017592592592592594,,,,,,0.0,0.0,-7.870370370370369,0.2
43,steady_m05,regime_marginal,observed,all,all,-0.009159212880143115,-0.004629629629629629,-0.01817714138729315,-0.0013378290090937384,0.016922094508301407,0.009259259259259259,0.11574074074074076,0.0,-0.004629629629629629,-0.004629629629629629,0.0,0.0035460992907801418,-7.183908045977013,0.2
43,steady_m05,regime_marginal,observed,all,stable,-0.009159212880143115,-0.004629629629629629,-0.01817714138729315,-0.0013378290090937384,0.016922094508301407,0.009259259259259259,0.11574074074074076,0.0,-0.004629629629629629,-0.004629629629629629,0.0,0.0035460992907801418,-7.183908045977013,0.2
43,steady_m05,regime_marginal,observed,warehouse,all,-0.016666666666666666,-0.013888888888888888,-0.020833333333333332,-0.0068510157032252925,0.04118773946360153,0.027777777777777783,-0.041666666666666685,0.0,-0.013888888888888888,-0.013888888888888888,0.0,0.010416666666666666,-2.8735632183908066,0.2
43,steady_m05,regime_marginal,observed,warehouse,stable,-0.016666666666666666,-0.013888888888888888,-0.020833333333333332,-0.0068510157032252925,0.04118773946360153,0.027777777777777783,-0.041666666666666685,0.0,-0.013888888888888888,-0.013888888888888888,0.0,0.010416666666666666,-2.8735632183908066,0.2
43,steady_m05,regime_marginal,observed,transit_smooth,all,-0.04,-0.027777777777777776,-0.07142857142857142,-0.0012219659194003599,-0.009099616858237547,0.0,0.12499999999999994,0.0,-0.027777777777777776,-0.027777777777777776,0.0,0.0,-11.015325670498084,0.2
43,steady_m05,regime_marginal,observed,transit_smooth,stable,-0.04,-0.027777777777777776,-0.07142857142857142,-0.0012219659194003599,-0.009099616858237547,0.0,0.12499999999999994,0.0,-0.027777777777777776,-0.027777777777777776,0.0,0.0,-11.015325670498084,0.2
