scenario,method,temporal,view,regime,window,support,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
steady_m05,regime_conditional,point,observed,transit_smooth,all,own,0.0383613276879344,0.009725475608339364,5,0.025,0.006211299937499416,5,0.08435016835016836,0.027702381096186467,5,0.04383096215553363,0.00869838717882082,5,0.00967432950191571,0.0019571663545692097,5,0.008333333333333333,0.007607257743127307,5,0.38055555555555554,0.042355418561046944,5,0.3333333333333333,0.0,5,0.025,0.006211299937499416,5,0.02222222222222222,0.007607257743127307,5,1.0,0.0,5,0.019047619047619046,0.018054465342979883,5,9.67432950191571,1.95716635456921,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.025,0.006211299937499416,5,0.0383613276879344,0.009725475608339364,5,0.0,0.0,5
steady_m05,regime_conditional,point,observed,transit_smooth,stable,common,0.04052037650076866,0.010234165718493884,5,0.026546717171717173,0.006295746264619189,5,0.08675692499221911,0.028511733909769448,5,0.04431108628997572,0.009458849526959036,5,0.009820477103609634,0.0021006379314571612,5,0.009027777777777777,0.008650120255800772,5,0.38901515151515154,0.04678369483096415,5,0.3333333333333333,2.7755575615628914e-17,5,0.026546717171717173,0.006295746264619189,5,0.02376893939393939,0.008346714081332529,5,1.0,0.0,5,0.01922183507549361,0.0182585452899223,5,9.820477103609633,2.100637931457162,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.025,0.006211299937499416,5,0.0383613276879344,0.009725475608339364,5,0.0,0.0,5
steady_m05,regime_conditional,point,observed,transit_smooth,stable,own,0.0383613276879344,0.009725475608339364,5,0.025,0.006211299937499416,5,0.08435016835016836,0.027702381096186467,5,0.04383096215553363,0.00869838717882082,5,0.00967432950191571,0.0019571663545692097,5,0.008333333333333333,0.007607257743127307,5,0.38055555555555554,0.042355418561046944,5,0.3333333333333333,0.0,5,0.025,0.006211299937499416,5,0.02222222222222222,0.007607257743127307,5,1.0,0.0,5,0.019047619047619046,0.018054465342979883,5,9.67432950191571,1.95716635456921,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.025,0.006211299937499416,5,0.0383613276879344,0.009725475608339364,5,0.0,0.0,5
steady_m05,regime_conditional,point,observed,warehouse,all,common,0.008572731418148655,0.011809337145833942,5,0.00615530303030303,0.00843015805623336,5,0.014646464646464647,0.02100670135665194,5,0.03950143646433288,0.009546387624097891,5,0.012510371632428356,0.003462227298605814,5,0.010783481365377916,0.008686106688346379,5,0.36308559735283874,0.060028558000073874,5,0.3333333333333333,3.925231146709438e-17,5,0.00615530303030303,0.00843015805623336,5,0.003125,0.0069877124296868435,5,1.0,0.0,5,0.015027676872513407,0.009223810499461046,5,12.310171432228154,3.418383456322034,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.02222222222222222,0.01583576979304358,5,0.03260520864160994,0.023490475742342126,5,0.0,0.0,5
steady_m05,regime_conditional,point,observed,warehouse,all,own,0.03260520864160994,0.023490475742342126,5,0.02222222222222222,0.01583576979304358,5,0.06254826254826254,0.04653860095836404,5,0.04543355723901467,0.008961790165815253,5,0.012739463601532566,0.0032938216214654014,5,0.0125,0.009054447785003679,5,0.36944444444444446,0.053431622393531525,5,0.3333333333333333,0.0,5,0.02222222222222222,0.01583576979304358,5,0.01388888888888889,0.013888888888888888,5,1.0,0.0,5,0.01488095238095238,0.00917323512346574,5,12.547892720306512,3.2728639010095564,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.02222222222222222,0.01583576979304358,5,0.03260520864160994,0.023490475742342126,5,0.0,0.0,5
steady_m05,regime_conditional,point,observed,warehouse,stable,common,0.008572731418148655,0.011809337145833942,5,0.00615530303030303,0.00843015805623336,5,0.014646464646464647,0.02100670135665194,5,0.03950143646433288,0.009546387624097891,5,0.012510371632428356,0.003462227298605814,5,0.010783481365377916,0.008686106688346379,5,0.36308559735283874,0.060028558000073874,5,0.3333333333333333,3.925231146709438e-17,5,0.00615530303030303,0.00843015805623336,5,0.003125,0.0069877124296868435,5,1.0,0.0,5,0.015027676872513407,0.009223810499461046,5,12.310171432228154,3.418383456322034,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.02222222222222222,0.01583576979304358,5,0.03260520864160994,0.023490475742342126,5,0.0,0.0,5
steady_m05,regime_conditional,point,observed,warehouse,stable,own,0.03260520864160994,0.023490475742342126,5,0.02222222222222222,0.01583576979304358,5,0.06254826254826254,0.04653860095836404,5,0.04543355723901467,0.008961790165815253,5,0.012739463601532566,0.0032938216214654014,5,0.0125,0.009054447785003679,5,0.36944444444444446,0.053431622393531525,5,0.3333333333333333,0.0,5,0.02222222222222222,0.01583576979304358,5,0.01388888888888889,0.013888888888888888,5,1.0,0.0,5,0.01488095238095238,0.00917323512346574,5,12.547892720306512,3.2728639010095564,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.02222222222222222,0.01583576979304358,5,0.03260520864160994,0.023490475742342126,5,0.0,0.0,5
steady_m05,regime_conditional,sma,clean,all,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011401808785529715,0.003565063403272579,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.009056496725615116,0.005883284029827119,5,5.297157622739018,0.6794471565879406,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,all,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011401808785529715,0.003565063403272579,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.009056496725615116,0.005883284029827119,5,5.297157622739018,0.6794471565879406,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,all,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011401808785529715,0.003565063403272579,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.009056496725615116,0.005883284029827119,5,5.297157622739018,0.6794471565879406,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,all,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011401808785529715,0.003565063403272579,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.009056496725615116,0.005883284029827119,5,5.297157622739018,0.6794471565879406,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,transit_rough,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012112403100775194,0.006326339562597187,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01128968253968254,0.011531943350325747,5,4.844961240310077,0.59338414311608,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,transit_rough,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012112403100775194,0.006326339562597187,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.01128968253968254,0.011531943350325747,5,4.844961240310077,0.59338414311608,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,transit_rough,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012112403100775194,0.006326339562597187,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01128968253968254,0.011531943350325747,5,4.844961240310077,0.59338414311608,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,transit_rough,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012112403100775194,0.006326339562597187,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.01128968253968254,0.011531943350325747,5,4.844961240310077,0.59338414311608,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,transit_smooth,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.007364341085271319,0.005685350934769751,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0047619047619047615,0.010647942749998997,5,4.263565891472868,1.8257212869589894,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,transit_smooth,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.007364341085271319,0.005685350934769751,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.0047619047619047615,0.010647942749998997,5,4.263565891472868,1.8257212869589894,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,transit_smooth,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.007364341085271319,0.005685350934769751,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0047619047619047615,0.010647942749998997,5,4.263565891472868,1.8257212869589894,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,transit_smooth,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.007364341085271319,0.005685350934769751,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.0047619047619047615,0.010647942749998997,5,4.263565891472868,1.8257212869589894,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,warehouse,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014728682170542634,0.007510471327188263,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010460992907801418,0.012758144094849077,5,6.782945736434108,3.2319922635964953,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,warehouse,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014728682170542634,0.007510471327188263,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.010460992907801418,0.012758144094849077,5,6.782945736434108,3.2319922635964953,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,warehouse,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014728682170542634,0.007510471327188263,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010460992907801418,0.012758144094849077,5,6.782945736434108,3.2319922635964953,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,clean,warehouse,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014728682170542634,0.007510471327188263,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.010460992907801418,0.012758144094849077,5,6.782945736434108,3.2319922635964953,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_conditional,sma,observed,all,all,common,0.07230079082710661,0.03305706596725939,5,0.051987843413905374,0.023657572392862324,5,0.12171658679672279,0.06148371956039242,5,0.06607897518714265,0.023966932403874843,5,0.013358490318120683,0.0033979620330582753,5,0.021333660617036534,0.009857236029868354,5,0.45897165062128337,0.08066674310407432,5,0.33333333333333337,4.8074067159589095e-17,5,0.051987843413905374,0.023657572392862324,5,0.04817831960438156,0.027028503680419286,5,1.0,0.0,5,0.020626954650367145,0.015267204647659181,5,5.777655859398805,0.9873324377687761,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.04814814814814815,0.019804860774266148,5,0.06860615944688116,0.029628670409902316,5,0.059259259259259255,0.047031204071112206,5
steady_m05,regime_conditional,sma,observed,all,all,own,0.07230079082710661,0.03305706596725939,5,0.051987843413905374,0.023657572392862324,5,0.12171658679672279,0.06148371956039242,5,0.06607897518714265,0.023966932403874843,5,0.013358490318120683,0.0033979620330582753,5,0.021333660617036534,0.009857236029868354,5,0.45897165062128337,0.08066674310407432,5,0.33333333333333337,4.8074067159589095e-17,5,0.051987843413905374,0.023657572392862324,5,0.04817831960438156,0.027028503680419286,5,0.9555555555555555,0.0,5,0.020626954650367145,0.015267204647659181,5,5.777655859398805,0.9873324377687761,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.04814814814814815,0.019804860774266148,5,0.06860615944688116,0.029628670409902316,5,0.059259259259259255,0.047031204071112206,5
steady_m05,regime_conditional,sma,observed,all,stable,common,0.07230079082710661,0.03305706596725939,5,0.051987843413905374,0.023657572392862324,5,0.12171658679672279,0.06148371956039242,5,0.06607897518714265,0.023966932403874843,5,0.013358490318120683,0.0033979620330582753,5,0.021333660617036534,0.009857236029868354,5,0.45897165062128337,0.08066674310407432,5,0.33333333333333337,4.8074067159589095e-17,5,0.051987843413905374,0.023657572392862324,5,0.04817831960438156,0.027028503680419286,5,1.0,0.0,5,0.020626954650367145,0.015267204647659181,5,5.777655859398805,0.9873324377687761,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.04814814814814815,0.019804860774266148,5,0.06860615944688116,0.029628670409902316,5,0.059259259259259255,0.047031204071112206,5
steady_m05,regime_conditional,sma,observed,all,stable,own,0.07230079082710661,0.03305706596725939,5,0.051987843413905374,0.023657572392862324,5,0.12171658679672279,0.06148371956039242,5,0.06607897518714265,0.023966932403874843,5,0.013358490318120683,0.0033979620330582753,5,0.021333660617036534,0.009857236029868354,5,0.45897165062128337,0.08066674310407432,5,0.33333333333333337,4.8074067159589095e-17,5,0.051987843413905374,0.023657572392862324,5,0.04817831960438156,0.027028503680419286,5,0.9555555555555555,0.0,5,0.020626954650367145,0.015267204647659181,5,5.777655859398805,0.9873324377687761,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.04814814814814815,0.019804860774266148,5,0.06860615944688116,0.029628670409902316,5,0.059259259259259255,0.047031204071112206,5
steady_m05,regime_conditional,sma,observed,transit_rough,all,common,0.07515653097567822,0.05377067056564242,5,0.05590277777777778,0.04005114640935641,5,0.12342638204707171,0.0916470031421101,5,0.06702411298064459,0.020928454178659156,5,0.014945783132530121,0.0064550487646460744,5,0.006076388888888889,0.010160329783610785,5,0.5142361111111111,0.04710591272747927,5,0.3333333333333333,0.0,5,0.05590277777777778,0.04005114640935641,5,0.05590277777777778,0.04005114640935641,5,1.0,0.0,5,0.039384920634920634,0.03995996772438811,5,5.917670682730924,1.2901430624026868,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.05555555555555556,0.04049272149198125,5,0.07486023467938192,0.05415330701043521,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_conditional,sma,observed,transit_rough,all,own,0.07515653097567822,0.05377067056564242,5,0.05590277777777778,0.04005114640935641,5,0.12342638204707171,0.0916470031421101,5,0.06702411298064459,0.020928454178659156,5,0.014945783132530121,0.0064550487646460744,5,0.006076388888888889,0.010160329783610785,5,0.5142361111111111,0.04710591272747927,5,0.3333333333333333,0.0,5,0.05590277777777778,0.04005114640935641,5,0.05590277777777778,0.04005114640935641,5,0.9555555555555555,0.0,5,0.039384920634920634,0.03995996772438811,5,5.917670682730924,1.2901430624026868,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.05555555555555556,0.04049272149198125,5,0.07486023467938192,0.05415330701043521,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_conditional,sma,observed,transit_rough,stable,common,0.07515653097567822,0.05377067056564242,5,0.05590277777777778,0.04005114640935641,5,0.12342638204707171,0.0916470031421101,5,0.06702411298064459,0.020928454178659156,5,0.014945783132530121,0.0064550487646460744,5,0.006076388888888889,0.010160329783610785,5,0.5142361111111111,0.04710591272747927,5,0.3333333333333333,0.0,5,0.05590277777777778,0.04005114640935641,5,0.05590277777777778,0.04005114640935641,5,1.0,0.0,5,0.039384920634920634,0.03995996772438811,5,5.917670682730924,1.2901430624026868,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.05555555555555556,0.04049272149198125,5,0.07486023467938192,0.05415330701043521,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_conditional,sma,observed,transit_rough,stable,own,0.07515653097567822,0.05377067056564242,5,0.05590277777777778,0.04005114640935641,5,0.12342638204707171,0.0916470031421101,5,0.06702411298064459,0.020928454178659156,5,0.014945783132530121,0.0064550487646460744,5,0.006076388888888889,0.010160329783610785,5,0.5142361111111111,0.04710591272747927,5,0.3333333333333333,0.0,5,0.05590277777777778,0.04005114640935641,5,0.05590277777777778,0.04005114640935641,5,0.9555555555555555,0.0,5,0.039384920634920634,0.03995996772438811,5,5.917670682730924,1.2901430624026868,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.05555555555555556,0.04049272149198125,5,0.07486023467938192,0.05415330701043521,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_conditional,sma,observed,transit_smooth,all,common,0.08516510325396007,0.10932442279674978,5,0.06098484848484849,0.07751743783203931,5,0.1508576239082395,0.18966439346987557,5,0.0913693136183104,0.07210234345087833,5,0.008511434325892157,0.0061886020077435875,5,0.014646464646464647,0.019207903032986175,5,0.4504734848484849,0.153624021975473,5,0.3333333333333333,2.7755575615628914e-17,5,0.06098484848484849,0.07751743783203931,5,0.051893939393939395,0.07801559143457834,5,1.0,0.0,5,0.010714285714285714,0.018054465342979883,5,4.3072252975867436,1.8931991532440258,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.05555555555555556,0.06874649261535878,5,0.07985404225197651,0.10024717884094735,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_conditional,sma,observed,transit_smooth,all,own,0.08516510325396007,0.10932442279674978,5,0.06098484848484849,0.07751743783203931,5,0.1508576239082395,0.18966439346987557,5,0.0913693136183104,0.07210234345087833,5,0.008511434325892157,0.0061886020077435875,5,0.014646464646464647,0.019207903032986175,5,0.4504734848484849,0.153624021975473,5,0.3333333333333333,2.7755575615628914e-17,5,0.06098484848484849,0.07751743783203931,5,0.051893939393939395,0.07801559143457834,5,0.9555555555555555,0.0,5,0.010714285714285714,0.018054465342979883,5,4.3072252975867436,1.8931991532440258,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.05555555555555556,0.06874649261535878,5,0.07985404225197651,0.10024717884094735,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_conditional,sma,observed,transit_smooth,stable,common,0.08516510325396007,0.10932442279674978,5,0.06098484848484849,0.07751743783203931,5,0.1508576239082395,0.18966439346987557,5,0.0913693136183104,0.07210234345087833,5,0.008511434325892157,0.0061886020077435875,5,0.014646464646464647,0.019207903032986175,5,0.4504734848484849,0.153624021975473,5,0.3333333333333333,2.7755575615628914e-17,5,0.06098484848484849,0.07751743783203931,5,0.051893939393939395,0.07801559143457834,5,1.0,0.0,5,0.010714285714285714,0.018054465342979883,5,4.3072252975867436,1.8931991532440258,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.05555555555555556,0.06874649261535878,5,0.07985404225197651,0.10024717884094735,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_conditional,sma,observed,transit_smooth,stable,own,0.08516510325396007,0.10932442279674978,5,0.06098484848484849,0.07751743783203931,5,0.1508576239082395,0.18966439346987557,5,0.0913693136183104,0.07210234345087833,5,0.008511434325892157,0.0061886020077435875,5,0.014646464646464647,0.019207903032986175,5,0.4504734848484849,0.153624021975473,5,0.3333333333333333,2.7755575615628914e-17,5,0.06098484848484849,0.07751743783203931,5,0.051893939393939395,0.07801559143457834,5,0.9555555555555555,0.0,5,0.010714285714285714,0.018054465342979883,5,4.3072252975867436,1.8931991532440258,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.05555555555555556,0.06874649261535878,5,0.07985404225197651,0.10024717884094735,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_conditional,sma,observed,warehouse,all,common,0.04952904139111327,0.061018836152617176,5,0.037199582027168235,0.04354590677530744,5,0.07581081081081081,0.10284751526011197,5,0.05976977171291992,0.04468287002929478,5,0.016602164520825406,0.007689266021815868,5,0.04528474399164054,0.028835114440949435,5,0.4063305468477882,0.10545712740997755,5,0.3333333333333333,3.925231146709438e-17,5,0.037199582027168235,0.04354590677530744,5,0.034169278996865206,0.04335460849135337,5,1.0,0.0,5,0.011483739837398373,0.014967644105450269,5,7.101224006261904,3.5221421646331,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.03333333333333333,0.04001350080802204,5,0.04605373525557012,0.05747141309698993,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_conditional,sma,observed,warehouse,all,own,0.04952904139111327,0.061018836152617176,5,0.037199582027168235,0.04354590677530744,5,0.07581081081081081,0.10284751526011197,5,0.05976977171291992,0.04468287002929478,5,0.016602164520825406,0.007689266021815868,5,0.04528474399164054,0.028835114440949435,5,0.4063305468477882,0.10545712740997755,5,0.3333333333333333,3.925231146709438e-17,5,0.037199582027168235,0.04354590677530744,5,0.034169278996865206,0.04335460849135337,5,0.9555555555555555,0.0,5,0.011483739837398373,0.014967644105450269,5,7.101224006261904,3.5221421646331,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.03333333333333333,0.04001350080802204,5,0.04605373525557012,0.05747141309698993,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_conditional,sma,observed,warehouse,stable,common,0.04952904139111327,0.061018836152617176,5,0.037199582027168235,0.04354590677530744,5,0.07581081081081081,0.10284751526011197,5,0.05976977171291992,0.04468287002929478,5,0.016602164520825406,0.007689266021815868,5,0.04528474399164054,0.028835114440949435,5,0.4063305468477882,0.10545712740997755,5,0.3333333333333333,3.925231146709438e-17,5,0.037199582027168235,0.04354590677530744,5,0.034169278996865206,0.04335460849135337,5,1.0,0.0,5,0.011483739837398373,0.014967644105450269,5,7.101224006261904,3.5221421646331,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.03333333333333333,0.04001350080802204,5,0.04605373525557012,0.05747141309698993,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_conditional,sma,observed,warehouse,stable,own,0.04952904139111327,0.061018836152617176,5,0.037199582027168235,0.04354590677530744,5,0.07581081081081081,0.10284751526011197,5,0.05976977171291992,0.04468287002929478,5,0.016602164520825406,0.007689266021815868,5,0.04528474399164054,0.028835114440949435,5,0.4063305468477882,0.10545712740997755,5,0.3333333333333333,3.925231146709438e-17,5,0.037199582027168235,0.04354590677530744,5,0.034169278996865206,0.04335460849135337,5,0.9555555555555555,0.0,5,0.011483739837398373,0.014967644105450269,5,7.101224006261904,3.5221421646331,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.03333333333333333,0.04001350080802204,5,0.04605373525557012,0.05747141309698993,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_marginal,ewma,clean,all,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014502583979328165,0.011399909988220033,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.013418946187992217,0.008454214488577423,5,5.1033591731266155,2.3083583816999216,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_marginal,ewma,clean,all,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013919753086419753,0.011030118906475678,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.013334237549338743,0.008385780150205366,5,4.9074074074074066,2.269095836507753,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_marginal,ewma,clean,all,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014502583979328165,0.011399909988220033,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.013418946187992217,0.008454214488577423,5,5.1033591731266155,2.3083583816999216,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_marginal,ewma,clean,all,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013919753086419753,0.011030118906475678,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.013334237549338743,0.008385780150205366,5,4.9074074074074066,2.269095836507753,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_marginal,ewma,clean,transit_rough,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015988372093023256,0.012024877563944627,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.020306776556776557,0.021651809164806975,5,5.717054263565891,3.0334255508718075,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_marginal,ewma,clean,transit_rough,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015462962962962961,0.011837737544747581,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.020306776556776557,0.021651809164806975,5,5.555555555555555,2.928034870526277,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_marginal,ewma,clean,transit_rough,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015988372093023256,0.012024877563944627,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.020306776556776557,0.021651809164806975,5,5.717054263565891,3.0334255508718075,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_marginal,ewma,clean,transit_rough,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015462962962962961,0.011837737544747581,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.020306776556776557,0.021651809164806975,5,5.555555555555555,2.928034870526277,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_m05,regime_marginal,ewma,clean,transit_smooth,all,common,0.0,0.0,4,,,0,0.0,0.0,4,,,0,0.003003875968992248,0.0034156117697702647,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.006845238095238094,0.01050135640736747,5,1.5503875968992247,1.42905825617758,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,4,,,0
steady_m05,regime_marginal,ewma,clean,transit_smooth,all,own,0.0,0.0,4,,,0,0.0,0.0,4,,,0,0.0028703703703703703,0.00326380680222492,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.006845238095238094,0.01050135640736747,5,1.4814814814814814,1.3655445559030208,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,4,,,0
