seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,comparison
43,switch_d4,regime_marginal,clean,-0.08333333333333333,-0.08333333333333333,0.0,-1.25,0.4583333333333339,-0.125,0.0,sma_minus_point
43,switch_d4,regime_marginal,observed,-0.16666666666666663,-0.16666666666666663,0.0,3.3087719298245615,3.3750000000000004,-0.125,0.0,sma_minus_point
44,steady_k2,regime_conditional,clean,-0.0625,-0.0625,0.0,1.7000000000000002,0.08333333333333215,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_k2,regime_conditional,observed,0.02083333333333337,0.0,0.041666666666666664,2.4000000000000004,1.75,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_k2,regime_marginal,clean,0.0,0.0,0.0,8.0,0.041666666666666075,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_k2,regime_marginal,observed,-0.20833333333333326,-0.25,0.0625,2.3360323886639676,2.1666666666666665,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m05,regime_conditional,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m05,regime_conditional,observed,0.0,0.0,0.041666666666666664,-0.666666666666667,-0.3333333333333339,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m05,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m05,regime_marginal,observed,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m1,regime_conditional,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m1,regime_conditional,observed,-0.041666666666666685,-0.125,0.08333333333333333,0.8055555555555554,0.833333333333333,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m1,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m1,regime_marginal,observed,-0.04166666666666667,-0.04166666666666667,0.041666666666666664,2.5,0.5416666666666661,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m2_r10_k1,regime_conditional,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m2_r10_k1,regime_conditional,observed,-0.04166666666666674,-0.125,0.0,2.0586956521739133,2.291666666666667,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m2_r10_k1,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m2_r10_k1,regime_marginal,observed,-0.16666666666666674,-0.25000000000000006,0.041666666666666664,1.925133689839572,1.75,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m4,regime_conditional,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m4,regime_conditional,observed,-0.04166666666666663,0.04166666666666674,0.0,1.826086956521739,1.5,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m4,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.125,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_m4,regime_marginal,observed,-0.08333333333333337,-0.16666666666666663,0.0,2.6916666666666664,3.208333333333333,-0.04166666666666663,0.041666666666666664,sma_minus_point
44,steady_r02,regime_conditional,clean,0.0,0.0,0.0,,0.0,0.0,0.0,sma_minus_point
44,steady_r02,regime_conditional,observed,-0.33333333333333337,-0.33333333333333337,0.0,1.4333333333333331,1.9166666666666665,0.0,0.0,sma_minus_point
44,steady_r02,regime_marginal,clean,0.0,0.0,0.0,,0.0,0.0,0.0,sma_minus_point
44,steady_r02,regime_marginal,observed,-0.16666666666666669,-0.16666666666666669,0.0,2.1333333333333333,1.166666666666667,0.0,0.0,sma_minus_point
