scenario,method,view,regime,window,support,comparison,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
steady_m05,regime_marginal,observed,transit_rough,all,common,sma_minus_point,-0.008655047561720796,0.02057158679263407,5,-0.005555555555555555,0.01583576979304358,5,-0.01724509012644606,0.032226935759508434,5,-0.0005150219790366638,0.006110929464327972,5,0.003908032128514057,0.00798138393237515,5,-0.004166666666666667,0.010531771450071597,5,0.12986111111111112,0.08945943197414012,5,0.0,0.0,5,-0.005555555555555555,0.01583576979304358,5,-0.005555555555555555,0.01583576979304358,5,0.0,0.0,5,-0.011333943833943833,0.007437776192120047,5,-6.0224899598393575,3.775556026508078,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555555,0.01583576979304358,5,-0.008587089695597792,0.020454616249689122,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_marginal,observed,transit_rough,all,own,sma_minus_ewma,-0.0064664209806947455,0.009303058282218585,5,-0.005555555555555555,0.007607257743127307,5,-0.009422982304338237,0.01604168545596081,5,-0.00015229240969659303,0.0017233708474983266,5,-0.0005495822369939521,0.006005468969070602,5,0.0015625,0.0034938562148434213,5,-0.010763888888888896,0.06074404437859842,5,0.0,0.0,5,-0.005555555555555555,0.007607257743127307,5,-0.005555555555555555,0.007607257743127307,5,-0.0444444444444444,0.0,5,-0.014056776556776557,0.01294622108862349,5,-1.1388911969717952,2.246426164120062,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555555,0.007607257743127307,5,-0.0064664209806947455,0.009303058282218585,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_marginal,observed,transit_rough,all,own,sma_minus_point,-0.008587089695597792,0.020454616249689122,5,-0.005555555555555555,0.01583576979304358,5,-0.016944789826145758,0.03178466106657063,5,0.00021210309078036478,0.0060372562529382385,5,0.003952333471818307,0.007863719954926523,5,-0.005381944444444444,0.010278305635844224,5,0.13090277777777776,0.09077387728768396,5,0.0,0.0,5,-0.005555555555555555,0.01583576979304358,5,-0.005555555555555555,0.01583576979304358,5,-0.0444444444444444,0.0,5,-0.011333943833943833,0.007437776192120047,5,-6.023948668236163,3.710644935937109,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555555,0.01583576979304358,5,-0.008587089695597792,0.020454616249689122,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_marginal,observed,transit_rough,stable,common,sma_minus_ewma,-0.006542524481455781,0.009362340183266349,5,-0.005555555555555555,0.007607257743127307,5,-0.009573132454488386,0.01605285731587843,5,-0.000361144837810555,0.0008511782150011452,5,-0.001109236947791164,0.006206647941497799,5,0.0015625,0.0034938562148434213,5,-0.01840277777777778,0.04638374264535068,5,0.0,0.0,5,-0.005555555555555555,0.007607257743127307,5,-0.005555555555555555,0.007607257743127307,5,0.0,0.0,5,-0.014056776556776557,0.01294622108862349,5,-1.3048192771084337,2.3707965495619505,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555555,0.007607257743127307,5,-0.0064664209806947455,0.009303058282218585,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_marginal,observed,transit_rough,stable,common,sma_minus_point,-0.008655047561720796,0.02057158679263407,5,-0.005555555555555555,0.01583576979304358,5,-0.01724509012644606,0.032226935759508434,5,-0.0005150219790366638,0.006110929464327972,5,0.003908032128514057,0.00798138393237515,5,-0.004166666666666667,0.010531771450071597,5,0.12986111111111112,0.08945943197414012,5,0.0,0.0,5,-0.005555555555555555,0.01583576979304358,5,-0.005555555555555555,0.01583576979304358,5,0.0,0.0,5,-0.011333943833943833,0.007437776192120047,5,-6.0224899598393575,3.775556026508078,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555555,0.01583576979304358,5,-0.008587089695597792,0.020454616249689122,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_marginal,observed,transit_rough,stable,own,sma_minus_ewma,-0.0064664209806947455,0.009303058282218585,5,-0.005555555555555555,0.007607257743127307,5,-0.009422982304338237,0.01604168545596081,5,-0.00015229240969659303,0.0017233708474983266,5,-0.0005495822369939521,0.006005468969070602,5,0.0015625,0.0034938562148434213,5,-0.010763888888888896,0.06074404437859842,5,0.0,0.0,5,-0.005555555555555555,0.007607257743127307,5,-0.005555555555555555,0.007607257743127307,5,-0.0444444444444444,0.0,5,-0.014056776556776557,0.01294622108862349,5,-1.1388911969717952,2.246426164120062,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555555,0.007607257743127307,5,-0.0064664209806947455,0.009303058282218585,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_marginal,observed,transit_rough,stable,own,sma_minus_point,-0.008587089695597792,0.020454616249689122,5,-0.005555555555555555,0.01583576979304358,5,-0.016944789826145758,0.03178466106657063,5,0.00021210309078036478,0.0060372562529382385,5,0.003952333471818307,0.007863719954926523,5,-0.005381944444444444,0.010278305635844224,5,0.13090277777777776,0.09077387728768396,5,0.0,0.0,5,-0.005555555555555555,0.01583576979304358,5,-0.005555555555555555,0.01583576979304358,5,-0.0444444444444444,0.0,5,-0.011333943833943833,0.007437776192120047,5,-6.023948668236163,3.710644935937109,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555555,0.01583576979304358,5,-0.008587089695597792,0.020454616249689122,5,0.02222222222222222,0.04969039949999532,5
steady_m05,regime_marginal,observed,transit_smooth,all,common,sma_minus_ewma,-0.010797412325502215,0.015126722666248538,5,-0.005902777777777778,0.008105984395783855,5,-0.061908679555738394,0.08903020875974392,4,-0.004225412437437806,0.01050899504392165,5,0.0006995983935742973,0.0012554702806979198,5,0.0,0.0,5,0.00612373737373737,0.07743680280710741,5,0.0,0.0,5,-0.005902777777777778,0.008105984395783855,5,-0.005902777777777778,0.008105984395783855,5,0.0,0.0,5,0.0020833333333333337,0.004658474953124563,5,-0.1,0.4195307285059959,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555554,0.007607257743127305,5,-0.010107422419353557,0.0139807221443256,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_marginal,observed,transit_smooth,all,common,sma_minus_point,0.01810554002959066,0.07888166919661971,5,0.010069444444444445,0.048212652660304944,5,0.08086080586080585,0.25587129384531404,4,0.01742538149458712,0.03865658007468528,5,-0.003607226503612045,0.003943859043539878,5,-0.003125,0.006987712429686843,5,0.1168560606060606,0.09502262764485603,5,0.0,0.0,5,0.010069444444444445,0.048212652660304944,5,0.010069444444444445,0.048212652660304944,5,0.0,0.0,5,0.00625,0.013975424859373685,5,-5.912447387146182,3.023628111168932,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.008333333333333335,0.04347909956249592,5,0.015744559134436013,0.07225855496780458,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_marginal,observed,transit_smooth,all,own,sma_minus_ewma,-0.006684962526305427,0.010018847211653343,5,-0.0031249999999999984,0.0060639754154767295,5,-0.061908679555738394,0.08903020875974392,4,-0.002066712241733287,0.003484093578315545,5,0.0008310575635876842,0.0011836567919565803,5,0.0,0.0,5,0.019696969696969702,0.08445615426458845,5,-1.1102230246251566e-17,2.4825341532472732e-17,5,-0.0031249999999999984,0.0060639754154767295,5,-0.0031249999999999984,0.0060639754154767295,5,-0.0444444444444444,0.0,5,0.0020833333333333337,0.004658474953124563,5,-0.04621243595069925,0.3915301117247193,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555554,0.007607257743127305,5,-0.010107422419353557,0.0139807221443256,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_marginal,observed,transit_smooth,all,own,sma_minus_point,0.019167019027484147,0.07972088863102085,5,0.010763888888888889,0.04874114552383139,5,0.08327609890109891,0.25780383273540924,4,0.018163665592996814,0.039829916291201015,5,-0.0035750727046115495,0.0038172590058817278,5,-0.0027777777777777775,0.006211299937499415,5,0.1308080808080808,0.10780621418005143,5,-1.1102230246251566e-17,2.4825341532472732e-17,5,0.010763888888888889,0.04874114552383139,5,0.010763888888888889,0.04874114552383139,5,-0.0444444444444444,0.0,5,0.00625,0.013975424859373685,5,-5.889124313345336,2.783131468377642,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.008333333333333335,0.04347909956249592,5,0.015744559134436013,0.07225855496780458,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_marginal,observed,transit_smooth,stable,common,sma_minus_ewma,-0.010797412325502215,0.015126722666248538,5,-0.005902777777777778,0.008105984395783855,5,-0.061908679555738394,0.08903020875974392,4,-0.004225412437437806,0.01050899504392165,5,0.0006995983935742973,0.0012554702806979198,5,0.0,0.0,5,0.00612373737373737,0.07743680280710741,5,0.0,0.0,5,-0.005902777777777778,0.008105984395783855,5,-0.005902777777777778,0.008105984395783855,5,0.0,0.0,5,0.0020833333333333337,0.004658474953124563,5,-0.1,0.4195307285059959,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555554,0.007607257743127305,5,-0.010107422419353557,0.0139807221443256,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_marginal,observed,transit_smooth,stable,common,sma_minus_point,0.01810554002959066,0.07888166919661971,5,0.010069444444444445,0.048212652660304944,5,0.08086080586080585,0.25587129384531404,4,0.01742538149458712,0.03865658007468528,5,-0.003607226503612045,0.003943859043539878,5,-0.003125,0.006987712429686843,5,0.1168560606060606,0.09502262764485603,5,0.0,0.0,5,0.010069444444444445,0.048212652660304944,5,0.010069444444444445,0.048212652660304944,5,0.0,0.0,5,0.00625,0.013975424859373685,5,-5.912447387146182,3.023628111168932,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.008333333333333335,0.04347909956249592,5,0.015744559134436013,0.07225855496780458,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_marginal,observed,transit_smooth,stable,own,sma_minus_ewma,-0.006684962526305427,0.010018847211653343,5,-0.0031249999999999984,0.0060639754154767295,5,-0.061908679555738394,0.08903020875974392,4,-0.002066712241733287,0.003484093578315545,5,0.0008310575635876842,0.0011836567919565803,5,0.0,0.0,5,0.019696969696969702,0.08445615426458845,5,-1.1102230246251566e-17,2.4825341532472732e-17,5,-0.0031249999999999984,0.0060639754154767295,5,-0.0031249999999999984,0.0060639754154767295,5,-0.0444444444444444,0.0,5,0.0020833333333333337,0.004658474953124563,5,-0.04621243595069925,0.3915301117247193,5,-0.0444444444444444,0.0,5,0.0,0.0,5,-0.005555555555555554,0.007607257743127305,5,-0.010107422419353557,0.0139807221443256,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_marginal,observed,transit_smooth,stable,own,sma_minus_point,0.019167019027484147,0.07972088863102085,5,0.010763888888888889,0.04874114552383139,5,0.08327609890109891,0.25780383273540924,4,0.018163665592996814,0.039829916291201015,5,-0.0035750727046115495,0.0038172590058817278,5,-0.0027777777777777775,0.006211299937499415,5,0.1308080808080808,0.10780621418005143,5,-1.1102230246251566e-17,2.4825341532472732e-17,5,0.010763888888888889,0.04874114552383139,5,0.010763888888888889,0.04874114552383139,5,-0.0444444444444444,0.0,5,0.00625,0.013975424859373685,5,-5.889124313345336,2.783131468377642,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.008333333333333335,0.04347909956249592,5,0.015744559134436013,0.07225855496780458,5,0.0611111111111111,0.0569275042553311,5
steady_m05,regime_marginal,observed,warehouse,all,common,sma_minus_ewma,0.0038144644491913335,0.008529401806148114,5,0.0030303030303030303,0.00677596356818118,5,0.005021276595744681,0.011227915801913837,5,-1.4588036746460143e-05,0.0044593121404557625,5,-0.0027044236755584643,0.0031432300690799873,5,-0.009142067223963777,0.00614132084546929,5,-0.023878874956461172,0.053813975890820764,5,0.0,0.0,5,0.0030303030303030303,0.00677596356818118,5,0.00909090909090909,0.020327890704543543,5,0.0,0.0,5,-0.010416666666666666,0.014731391274719742,5,-2.1029185559810553,2.8649363947838173,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.0027777777777777775,0.006211299937499416,5,0.003609312577490012,0.008070668275312644,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_marginal,observed,warehouse,all,common,sma_minus_point,0.006111243987350181,0.024986841791328478,5,0.005965909090909091,0.023088395196907797,5,0.004432624113475178,0.0236720388702459,5,0.003935413836617602,0.013096510343687992,5,0.009499292054730558,0.016940134758806093,5,0.01057449494949495,0.01276263944100002,5,-0.005996386276558696,0.09057729550393438,5,0.0,0.0,5,0.005965909090909091,0.023088395196907797,5,0.005965909090909091,0.023088395196907797,5,0.0,0.0,5,-0.017155336446981494,0.009057172694984857,5,-5.398535708527421,3.651635125887346,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.005555555555555555,0.021063542900143194,5,0.005945378151260504,0.0237350075907334,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_marginal,observed,warehouse,all,own,sma_minus_ewma,0.004323226461627738,0.00966702825032551,5,0.003787878787878789,0.008469954460226478,5,0.005021276595744681,0.011227915801913837,5,-0.0013944268008291134,0.006141920106671426,5,-0.0016673897773715467,0.002855351337530872,5,-0.006439393939393939,0.005038654025059321,5,-0.03793974225008708,0.07255161947667599,5,-3.3306690738754695e-17,3.0404709722440586e-17,5,0.003787878787878789,0.008469954460226478,5,0.009343434343434345,0.02089255433522531,5,-0.0444444444444444,0.0,5,-0.010416666666666666,0.014731391274719742,5,-1.7483789653532604,2.7181060493882176,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.0027777777777777775,0.006211299937499416,5,0.003609312577490012,0.008070668275312644,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_marginal,observed,warehouse,all,own,sma_minus_point,0.006659292035398232,0.025260448183423167,5,0.006565656565656566,0.02323712620532531,5,0.004521276595744681,0.02355221338204545,5,0.0008641529150031933,0.013862162020930527,5,0.009731077655578646,0.017108794860093875,5,0.010227272727272727,0.015213205640314755,5,-0.010161964472309326,0.09985979624803931,5,-3.3306690738754695e-17,3.0404709722440586e-17,5,0.006565656565656566,0.02323712620532531,5,0.006565656565656566,0.02323712620532531,5,-0.0444444444444444,0.0,5,-0.016964285714285716,0.009088352074168136,5,-5.196654827422226,3.63891180120593,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.005555555555555555,0.021063542900143194,5,0.005945378151260504,0.0237350075907334,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_marginal,observed,warehouse,stable,common,sma_minus_ewma,0.0038144644491913335,0.008529401806148114,5,0.0030303030303030303,0.00677596356818118,5,0.005021276595744681,0.011227915801913837,5,-1.4588036746460143e-05,0.0044593121404557625,5,-0.0027044236755584643,0.0031432300690799873,5,-0.009142067223963777,0.00614132084546929,5,-0.023878874956461172,0.053813975890820764,5,0.0,0.0,5,0.0030303030303030303,0.00677596356818118,5,0.00909090909090909,0.020327890704543543,5,0.0,0.0,5,-0.010416666666666666,0.014731391274719742,5,-2.1029185559810553,2.8649363947838173,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.0027777777777777775,0.006211299937499416,5,0.003609312577490012,0.008070668275312644,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_marginal,observed,warehouse,stable,common,sma_minus_point,0.006111243987350181,0.024986841791328478,5,0.005965909090909091,0.023088395196907797,5,0.004432624113475178,0.0236720388702459,5,0.003935413836617602,0.013096510343687992,5,0.009499292054730558,0.016940134758806093,5,0.01057449494949495,0.01276263944100002,5,-0.005996386276558696,0.09057729550393438,5,0.0,0.0,5,0.005965909090909091,0.023088395196907797,5,0.005965909090909091,0.023088395196907797,5,0.0,0.0,5,-0.017155336446981494,0.009057172694984857,5,-5.398535708527421,3.651635125887346,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.005555555555555555,0.021063542900143194,5,0.005945378151260504,0.0237350075907334,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_marginal,observed,warehouse,stable,own,sma_minus_ewma,0.004323226461627738,0.00966702825032551,5,0.003787878787878789,0.008469954460226478,5,0.005021276595744681,0.011227915801913837,5,-0.0013944268008291134,0.006141920106671426,5,-0.0016673897773715467,0.002855351337530872,5,-0.006439393939393939,0.005038654025059321,5,-0.03793974225008708,0.07255161947667599,5,-3.3306690738754695e-17,3.0404709722440586e-17,5,0.003787878787878789,0.008469954460226478,5,0.009343434343434345,0.02089255433522531,5,-0.0444444444444444,0.0,5,-0.010416666666666666,0.014731391274719742,5,-1.7483789653532604,2.7181060493882176,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.0027777777777777775,0.006211299937499416,5,0.003609312577490012,0.008070668275312644,5,0.09444444444444444,0.06972166887783963,5
steady_m05,regime_marginal,observed,warehouse,stable,own,sma_minus_point,0.006659292035398232,0.025260448183423167,5,0.006565656565656566,0.02323712620532531,5,0.004521276595744681,0.02355221338204545,5,0.0008641529150031933,0.013862162020930527,5,0.009731077655578646,0.017108794860093875,5,0.010227272727272727,0.015213205640314755,5,-0.010161964472309326,0.09985979624803931,5,-3.3306690738754695e-17,3.0404709722440586e-17,5,0.006565656565656566,0.02323712620532531,5,0.006565656565656566,0.02323712620532531,5,-0.0444444444444444,0.0,5,-0.016964285714285716,0.009088352074168136,5,-5.196654827422226,3.63891180120593,5,-0.0444444444444444,0.0,5,0.0,0.0,5,0.005555555555555555,0.021063542900143194,5,0.005945378151260504,0.0237350075907334,5,0.09444444444444444,0.06972166887783963,5
steady_m1,regime_conditional,clean,all,all,common,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0005490956072351421,0.0011623420035818213,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.004732002607410949,0.005277413722369912,5,-1.8410852713178294,0.4053585399874396,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,all,all,common,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.000516795865633075,0.003938383665941256,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.006963637614505995,0.008604492089190532,5,-5.4909560723514215,1.2031382772732027,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,all,all,own,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.00023399368360608707,0.0011152679664846676,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.004631905197088831,0.005204881651756723,5,-1.67815101923629,0.45460107599278227,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,all,all,own,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0005067470571346541,0.003969591990746981,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.006852067816187619,0.008536414927409494,5,-5.505311513063451,1.0803870011981895,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,all,stable,common,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0005490956072351421,0.0011623420035818213,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.004732002607410949,0.005277413722369912,5,-1.8410852713178294,0.4053585399874396,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,all,stable,common,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.000516795865633075,0.003938383665941256,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.006963637614505995,0.008604492089190532,5,-5.4909560723514215,1.2031382772732027,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,all,stable,own,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.00023399368360608707,0.0011152679664846676,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.004631905197088831,0.005204881651756723,5,-1.67815101923629,0.45460107599278227,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,all,stable,own,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0005067470571346541,0.003969591990746981,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.006852067816187619,0.008536414927409494,5,-5.505311513063451,1.0803870011981895,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_rough,all,common,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0002906976744186045,0.003915136405200953,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.007692307692307693,0.017200522903844537,5,-2.6162790697674416,1.5167127754359038,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_rough,all,common,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0015503875968992244,0.006512824617793211,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.002405372405372405,0.010007704695268859,5,-5.620155038759689,1.6642988408253554,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_rough,all,own,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-1.7226528854435292e-05,0.00345330077420161,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.007692307692307693,0.017200522903844537,5,-2.4698535745047376,1.2485427410211534,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_rough,all,own,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0018346253229974165,0.006679171263046555,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.002405372405372405,0.010007704695268859,5,-5.340223944875108,1.8283384687491058,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_rough,stable,common,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0002906976744186045,0.003915136405200953,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.007692307692307693,0.017200522903844537,5,-2.6162790697674416,1.5167127754359038,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_rough,stable,common,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0015503875968992244,0.006512824617793211,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.002405372405372405,0.010007704695268859,5,-5.620155038759689,1.6642988408253554,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_rough,stable,own,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-1.7226528854435292e-05,0.00345330077420161,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.007692307692307693,0.017200522903844537,5,-2.4698535745047376,1.2485427410211534,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_rough,stable,own,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0018346253229974165,0.006679171263046555,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.002405372405372405,0.010007704695268859,5,-5.340223944875108,1.8283384687491058,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_smooth,all,common,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0015503875968992248,0.0032028088916741105,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0020833333333333333,0.004658474953124561,5,-1.065891472868217,2.0383414697638207,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_smooth,all,common,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0023255813953488376,0.00727067111717212,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.014459930313588849,0.01582448933869721,5,-5.426356589147287,3.8210744482810766,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_smooth,all,own,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0014319552110249787,0.003054029339757881,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.0020833333333333333,0.004658474953124561,5,-1.0142118863049099,1.8780725113339185,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_smooth,all,own,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0021726959517657193,0.007247757819634761,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.014285714285714285,0.015521910488577735,5,-5.2734711455641685,3.679142377246212,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_smooth,stable,common,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0015503875968992248,0.0032028088916741105,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0020833333333333333,0.004658474953124561,5,-1.065891472868217,2.0383414697638207,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_smooth,stable,common,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0023255813953488376,0.00727067111717212,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.014459930313588849,0.01582448933869721,5,-5.426356589147287,3.8210744482810766,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_m1,regime_conditional,clean,transit_smooth,stable,own,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0014319552110249787,0.003054029339757881,5,,,0,,,0,,,0,,,0,,,0,-0.0444444444444444,0.0,5,-0.0020833333333333333,0.004658474953124561,5,-1.0142118863049099,1.8780725113339185,5,-0.0444444444444444,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
