seed,scenario,method,temporal,view,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable
45,steady_k2,regime_marginal,sma,clean,19,9,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,clean,19,9,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,clean,20,10,1,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,sma,clean,20,10,2,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,sma,clean,21,10,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,clean,21,10,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,clean,22,11,0,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,sma,clean,22,11,2,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,sma,clean,23,11,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,clean,23,11,0,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,0,0,0,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,0,0,1,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,1,0,1,0,6,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,1,0,0,0,6,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,2,1,1,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,2,1,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,3,1,2,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,3,1,1,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,4,2,0,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,4,2,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,5,2,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,5,2,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,6,3,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,6,3,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,7,3,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,7,3,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,8,4,1,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,8,4,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,9,4,0,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,9,4,1,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,10,5,2,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,10,5,0,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,11,5,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,11,5,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,12,6,1,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,12,6,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,13,6,2,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,13,6,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,14,7,0,132,144,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,14,7,1,132,144,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,15,7,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,15,7,2,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,16,8,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,16,8,1,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,17,8,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,17,8,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,18,9,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,18,9,0,72,84,12,True,True,False,3.0,3,1.0,False
45,steady_k2,regime_marginal,point,clean,19,9,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,19,9,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,20,10,1,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,20,10,2,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,21,10,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,21,10,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,22,11,0,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,22,11,2,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,point,clean,23,11,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,point,clean,23,11,0,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,0,0,0,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,0,0,1,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,1,0,1,0,6,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,1,0,0,0,6,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,2,1,1,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,2,1,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,3,1,2,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,3,1,1,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,4,2,0,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,4,2,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,5,2,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,5,2,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,6,3,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,6,3,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,7,3,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,7,3,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,8,4,1,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,8,4,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,9,4,0,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,9,4,1,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,10,5,2,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,10,5,0,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,11,5,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,11,5,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,12,6,1,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,12,6,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,13,6,2,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,13,6,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,14,7,0,132,144,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,14,7,1,132,144,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,15,7,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,15,7,2,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,16,8,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,16,8,1,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,17,8,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,17,8,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,18,9,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,18,9,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,19,9,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,19,9,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,20,10,1,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,20,10,2,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,21,10,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,21,10,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,22,11,0,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,22,11,2,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,ewma,clean,23,11,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,ewma,clean,23,11,0,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,0,0,0,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,0,0,1,48,60,12,True,True,False,6.0,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,1,0,1,0,6,6,False,False,False,,6,0.0,True
45,steady_k2,regime_conditional,sma,clean,1,0,0,0,6,6,False,False,False,,6,0.0,True
45,steady_k2,regime_conditional,sma,clean,2,1,1,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,2,1,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,3,1,2,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,3,1,1,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,4,2,0,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,4,2,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,5,2,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,5,2,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,6,3,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,6,3,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,7,3,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,7,3,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,8,4,1,168,180,12,True,True,False,9.0,9,1.0,False
45,steady_k2,regime_conditional,sma,clean,8,4,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,9,4,0,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,9,4,1,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,10,5,2,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,10,5,0,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,11,5,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,11,5,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,12,6,1,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,12,6,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,13,6,2,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,13,6,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,14,7,0,132,144,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,14,7,1,132,144,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,15,7,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,15,7,2,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,16,8,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,16,8,1,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,17,8,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,17,8,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,18,9,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,18,9,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,19,9,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,19,9,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,20,10,1,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,20,10,2,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,21,10,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,21,10,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,22,11,0,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,22,11,2,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,sma,clean,23,11,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,sma,clean,23,11,0,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,0,0,0,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,0,0,1,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,1,0,1,0,6,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,1,0,0,0,6,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,2,1,1,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,2,1,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,3,1,2,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,3,1,1,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,4,2,0,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,4,2,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,5,2,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,5,2,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,6,3,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,6,3,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,7,3,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,7,3,1,48,54,6,False,False,True,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,8,4,1,168,180,12,True,True,False,9.0,9,1.0,False
45,steady_k2,regime_conditional,point,clean,8,4,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,9,4,0,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,9,4,1,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,10,5,2,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,10,5,0,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,11,5,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,11,5,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,12,6,1,84,96,12,True,True,False,11.0,11,1.0,False
45,steady_k2,regime_conditional,point,clean,12,6,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,13,6,2,120,126,6,False,False,True,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,13,6,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,14,7,0,132,144,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,14,7,1,132,144,12,True,True,False,5.0,5,1.0,False
45,steady_k2,regime_conditional,point,clean,15,7,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,15,7,2,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,16,8,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,16,8,1,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,17,8,0,168,174,6,True,True,False,1.0,1,1.0,False
45,steady_k2,regime_conditional,point,clean,17,8,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,18,9,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,18,9,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,19,9,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,19,9,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,20,10,1,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,20,10,2,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,21,10,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,21,10,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,22,11,0,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,22,11,2,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,point,clean,23,11,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,point,clean,23,11,0,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,0,0,0,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,0,0,1,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,1,0,1,0,6,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,1,0,0,0,6,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,2,1,1,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,2,1,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,3,1,2,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,3,1,1,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,4,2,0,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,4,2,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,5,2,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,5,2,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,6,3,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,6,3,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,7,3,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,7,3,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,8,4,1,168,180,12,True,True,False,9.0,9,1.0,False
45,steady_k2,regime_conditional,ewma,clean,8,4,0,168,180,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,9,4,0,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,9,4,1,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,10,5,2,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,10,5,0,36,48,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,11,5,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,11,5,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,12,6,1,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,12,6,2,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,13,6,2,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,13,6,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,14,7,0,132,144,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,14,7,1,132,144,12,True,True,False,5.0,5,1.0,False
45,steady_k2,regime_conditional,ewma,clean,15,7,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,15,7,2,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,16,8,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,16,8,1,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,17,8,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,17,8,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,18,9,2,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,18,9,0,72,84,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,19,9,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,19,9,1,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,20,10,1,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,20,10,2,96,108,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,21,10,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,21,10,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,22,11,0,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,22,11,2,156,168,12,False,False,False,,12,1.0,False
45,steady_k2,regime_conditional,ewma,clean,23,11,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_conditional,ewma,clean,23,11,0,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,0,0,0,48,60,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,sma,observed,0,0,1,48,60,12,True,True,False,2.0,2,1.0,False
45,steady_k2,regime_marginal,sma,observed,1,0,1,0,6,6,False,False,False,,6,0.0,True
45,steady_k2,regime_marginal,sma,observed,1,0,0,0,6,6,False,False,False,,6,0.0,True
45,steady_k2,regime_marginal,sma,observed,2,1,1,168,180,12,True,True,False,6.0,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,2,1,0,168,180,12,True,True,False,7.0,7,1.0,False
45,steady_k2,regime_marginal,sma,observed,3,1,2,12,18,6,True,True,False,3.0,3,1.0,False
45,steady_k2,regime_marginal,sma,observed,3,1,1,12,18,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,4,2,0,84,96,12,True,True,False,3.0,3,1.0,False
45,steady_k2,regime_marginal,sma,observed,4,2,2,84,96,12,True,True,False,6.0,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,5,2,1,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,5,2,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,6,3,0,72,84,12,True,True,False,3.0,3,1.0,False
45,steady_k2,regime_marginal,sma,observed,6,3,2,72,84,12,True,True,False,7.0,7,1.0,False
45,steady_k2,regime_marginal,sma,observed,7,3,0,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,7,3,1,48,54,6,True,True,False,4.0,4,1.0,False
45,steady_k2,regime_marginal,sma,observed,8,4,1,168,180,12,True,True,False,8.0,8,1.0,False
45,steady_k2,regime_marginal,sma,observed,8,4,0,168,180,12,True,True,False,8.0,8,1.0,False
45,steady_k2,regime_marginal,sma,observed,9,4,0,60,66,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,9,4,1,60,66,6,True,True,False,1.0,1,1.0,False
45,steady_k2,regime_marginal,sma,observed,10,5,2,36,48,12,True,True,False,3.0,3,1.0,False
45,steady_k2,regime_marginal,sma,observed,10,5,0,36,48,12,True,True,False,4.0,4,1.0,False
45,steady_k2,regime_marginal,sma,observed,11,5,1,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,11,5,0,84,90,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,12,6,1,84,96,12,False,False,False,,12,1.0,False
45,steady_k2,regime_marginal,sma,observed,12,6,2,84,96,12,True,True,False,8.0,8,1.0,False
45,steady_k2,regime_marginal,sma,observed,13,6,2,120,126,6,True,True,False,3.0,3,1.0,False
45,steady_k2,regime_marginal,sma,observed,13,6,1,120,126,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,14,7,0,132,144,12,True,True,False,8.0,8,1.0,False
45,steady_k2,regime_marginal,sma,observed,14,7,1,132,144,12,True,True,False,4.0,4,1.0,False
45,steady_k2,regime_marginal,sma,observed,15,7,1,48,54,6,True,True,False,3.0,3,1.0,False
45,steady_k2,regime_marginal,sma,observed,15,7,2,48,54,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,16,8,0,72,84,12,True,True,False,5.0,5,1.0,False
45,steady_k2,regime_marginal,sma,observed,16,8,1,72,84,12,True,True,False,5.0,5,1.0,False
45,steady_k2,regime_marginal,sma,observed,17,8,0,168,174,6,False,False,False,,6,1.0,False
45,steady_k2,regime_marginal,sma,observed,17,8,1,168,174,6,True,True,False,4.0,4,1.0,False
45,steady_k2,regime_marginal,sma,observed,18,9,2,72,84,12,True,True,False,7.0,7,1.0,False
