scenario,method,temporal,view,regime,window,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
magnitude2,regime_conditional,carry,observed,transit_smooth,all,0.6213670470327204,0.06057344971523632,5,0.8041666666666666,0.026962873136551598,5,0.5089856643530535,0.07386987843239493,5,0.7054999438787656,0.044551868978002424,5,0.037209302325581395,0.010500272916750422,5,0.121875,0.06796825111566593,5,0.8833333333333334,0.05864870108441351,5,0.3333333333333333,0.0,5,0.8041666666666666,0.026962873136551598,5,0.5895833333333333,0.134330580513564,5,1.0,0.0,5,0.32083333333333336,0.08539125638299663,5,9.980620155038759,5.401642919445245,5,1.0,0.0,5,1.0,0.0,5,0.8041666666666666,0.026962873136551598,5,0.6213670470327204,0.06057344971523632,5,0.0,0.0,5
magnitude2,regime_conditional,carry,observed,transit_smooth,record_stable,0.6213670470327204,0.06057344971523632,5,0.8041666666666666,0.026962873136551598,5,0.5089856643530535,0.07386987843239493,5,0.7054999438787656,0.044551868978002424,5,0.037209302325581395,0.010500272916750422,5,0.121875,0.06796825111566593,5,0.8833333333333334,0.05864870108441351,5,0.3333333333333333,0.0,5,0.8041666666666666,0.026962873136551598,5,0.5895833333333333,0.134330580513564,5,1.0,0.0,5,0.32083333333333336,0.08539125638299663,5,9.980620155038759,5.401642919445245,5,1.0,0.0,5,1.0,0.0,5,0.8041666666666666,0.026962873136551598,5,0.6213670470327204,0.06057344971523632,5,0.0,0.0,5
magnitude2,regime_conditional,carry,observed,transit_smooth,stable,0.6213670470327204,0.06057344971523632,5,0.8041666666666666,0.026962873136551598,5,0.5089856643530535,0.07386987843239493,5,0.7054999438787656,0.044551868978002424,5,0.037209302325581395,0.010500272916750422,5,0.121875,0.06796825111566593,5,0.8833333333333334,0.05864870108441351,5,0.3333333333333333,0.0,5,0.8041666666666666,0.026962873136551598,5,0.5895833333333333,0.134330580513564,5,1.0,0.0,5,0.32083333333333336,0.08539125638299663,5,9.980620155038759,5.401642919445245,5,1.0,0.0,5,1.0,0.0,5,0.8041666666666666,0.026962873136551598,5,0.6213670470327204,0.06057344971523632,5,0.0,0.0,5
magnitude2,regime_conditional,carry,observed,warehouse,all,0.5889664696668555,0.06490441164533078,5,0.7729166666666666,0.09529969176235566,5,0.48021547578568996,0.07074844385593503,5,0.68370609555916,0.07975181874840118,5,0.04001937984496124,0.01114657016219008,5,0.134375,0.04591021014799794,5,0.8354166666666668,0.07774211732102203,5,0.3333333333333333,0.0,5,0.7729166666666666,0.09529969176235566,5,0.56875,0.0716406202668725,5,1.0,0.0,5,0.2791666666666667,0.05864870108441353,5,11.143410852713178,3.0450109229594315,5,1.0,0.0,5,1.0,0.0,5,0.7729166666666666,0.09529969176235566,5,0.5889664696668555,0.06490441164533078,5,0.0,0.0,5
magnitude2,regime_conditional,carry,observed,warehouse,record_stable,0.5889664696668555,0.06490441164533078,5,0.7729166666666666,0.09529969176235566,5,0.48021547578568996,0.07074844385593503,5,0.68370609555916,0.07975181874840118,5,0.04001937984496124,0.01114657016219008,5,0.134375,0.04591021014799794,5,0.8354166666666668,0.07774211732102203,5,0.3333333333333333,0.0,5,0.7729166666666666,0.09529969176235566,5,0.56875,0.0716406202668725,5,1.0,0.0,5,0.2791666666666667,0.05864870108441353,5,11.143410852713178,3.0450109229594315,5,1.0,0.0,5,1.0,0.0,5,0.7729166666666666,0.09529969176235566,5,0.5889664696668555,0.06490441164533078,5,0.0,0.0,5
magnitude2,regime_conditional,carry,observed,warehouse,stable,0.5889664696668555,0.06490441164533078,5,0.7729166666666666,0.09529969176235566,5,0.48021547578568996,0.07074844385593503,5,0.68370609555916,0.07975181874840118,5,0.04001937984496124,0.01114657016219008,5,0.134375,0.04591021014799794,5,0.8354166666666668,0.07774211732102203,5,0.3333333333333333,0.0,5,0.7729166666666666,0.09529969176235566,5,0.56875,0.0716406202668725,5,1.0,0.0,5,0.2791666666666667,0.05864870108441353,5,11.143410852713178,3.0450109229594315,5,1.0,0.0,5,1.0,0.0,5,0.7729166666666666,0.09529969176235566,5,0.5889664696668555,0.06490441164533078,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.020895061728395063,0.013852232147461086,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666668,0.010123180372995314,5,4.969135802469135,1.5175333048073483,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,all,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.020895061728395063,0.013852232147461086,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666668,0.010123180372995314,5,4.969135802469135,1.5175333048073483,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.020895061728395063,0.013852232147461086,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666668,0.010123180372995314,5,4.969135802469135,1.5175333048073483,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.02574074074074074,0.02911996555097527,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0125,0.022582795196540415,5,5.185185185185185,4.433338748101523,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,transit_rough,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.02574074074074074,0.02911996555097527,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0125,0.022582795196540415,5,5.185185185185185,4.433338748101523,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.02574074074074074,0.02911996555097527,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0125,0.022582795196540415,5,5.185185185185185,4.433338748101523,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018518518518518517,0.015260231225786583,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.031595314350214794,5,4.444444444444445,2.8084723866857595,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,transit_smooth,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018518518518518517,0.015260231225786583,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.031595314350214794,5,4.444444444444445,2.8084723866857595,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018518518518518517,0.015260231225786583,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.031595314350214794,5,4.444444444444445,2.8084723866857595,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018425925925925925,0.014970965269393744,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,5.277777777777779,2.8651386012529265,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,warehouse,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018425925925925925,0.014970965269393744,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,5.277777777777779,2.8651386012529265,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018425925925925925,0.014970965269393744,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,5.277777777777779,2.8651386012529265,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,cusum,observed,all,all,0.2663073919870805,0.020393054954759637,5,0.7041666666666667,0.04255420472181539,5,0.16428784974331284,0.013776117529102957,5,0.1670877699516197,0.014612526751357697,5,0.1671511627906977,0.01182695517498687,5,0.14583333333333331,0.029180097767311824,5,0.78125,0.06764152687075749,5,0.3333333333333333,0.0,5,0.7041666666666667,0.04255420472181539,5,0.5048611111111111,0.039635078264238906,5,1.0,0.0,5,0.9069444444444444,0.059505825656292116,5,7.493540051679586,1.601200847279772,5,1.0,0.0,5,1.0,0.0,5,0.7041666666666667,0.04255420472181539,5,0.2663073919870805,0.020393054954759637,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,all,record_stable,0.2663073919870805,0.020393054954759637,5,0.7041666666666667,0.04255420472181539,5,0.16428784974331284,0.013776117529102957,5,0.1670877699516197,0.014612526751357697,5,0.1671511627906977,0.01182695517498687,5,0.14583333333333331,0.029180097767311824,5,0.78125,0.06764152687075749,5,0.3333333333333333,0.0,5,0.7041666666666667,0.04255420472181539,5,0.5048611111111111,0.039635078264238906,5,1.0,0.0,5,0.9069444444444444,0.059505825656292116,5,7.493540051679586,1.601200847279772,5,1.0,0.0,5,1.0,0.0,5,0.7041666666666667,0.04255420472181539,5,0.2663073919870805,0.020393054954759637,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,all,stable,0.2663073919870805,0.020393054954759637,5,0.7041666666666667,0.04255420472181539,5,0.16428784974331284,0.013776117529102957,5,0.1670877699516197,0.014612526751357697,5,0.1671511627906977,0.01182695517498687,5,0.14583333333333331,0.029180097767311824,5,0.78125,0.06764152687075749,5,0.3333333333333333,0.0,5,0.7041666666666667,0.04255420472181539,5,0.5048611111111111,0.039635078264238906,5,1.0,0.0,5,0.9069444444444444,0.059505825656292116,5,7.493540051679586,1.601200847279772,5,1.0,0.0,5,1.0,0.0,5,0.7041666666666667,0.04255420472181539,5,0.2663073919870805,0.020393054954759637,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,transit_rough,all,0.24845031387779376,0.04016809869633739,5,0.7083333333333334,0.10999329209345247,5,0.1509862490418954,0.02613672061356379,5,0.16579273905808006,0.037456094905063,5,0.18691860465116278,0.025366507010307356,5,0.146875,0.10360525797065835,5,0.8,0.17170130111782952,5,0.3333333333333333,0.0,5,0.7083333333333334,0.10999329209345247,5,0.5354166666666667,0.12205737778693357,5,1.0,0.0,5,0.925,0.12377875647927453,5,7.655038759689921,5.245104109583084,5,1.0,0.0,5,1.0,0.0,5,0.7083333333333334,0.10999329209345247,5,0.24845031387779376,0.04016809869633739,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,transit_rough,record_stable,0.24845031387779376,0.04016809869633739,5,0.7083333333333334,0.10999329209345247,5,0.1509862490418954,0.02613672061356379,5,0.16579273905808006,0.037456094905063,5,0.18691860465116278,0.025366507010307356,5,0.146875,0.10360525797065835,5,0.8,0.17170130111782952,5,0.3333333333333333,0.0,5,0.7083333333333334,0.10999329209345247,5,0.5354166666666667,0.12205737778693357,5,1.0,0.0,5,0.925,0.12377875647927453,5,7.655038759689921,5.245104109583084,5,1.0,0.0,5,1.0,0.0,5,0.7083333333333334,0.10999329209345247,5,0.24845031387779376,0.04016809869633739,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,transit_rough,stable,0.24845031387779376,0.04016809869633739,5,0.7083333333333334,0.10999329209345247,5,0.1509862490418954,0.02613672061356379,5,0.16579273905808006,0.037456094905063,5,0.18691860465116278,0.025366507010307356,5,0.146875,0.10360525797065835,5,0.8,0.17170130111782952,5,0.3333333333333333,0.0,5,0.7083333333333334,0.10999329209345247,5,0.5354166666666667,0.12205737778693357,5,1.0,0.0,5,0.925,0.12377875647927453,5,7.655038759689921,5.245104109583084,5,1.0,0.0,5,1.0,0.0,5,0.7083333333333334,0.10999329209345247,5,0.24845031387779376,0.04016809869633739,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,transit_smooth,all,0.26231705786341436,0.03447138321853001,5,0.675,0.03244252396332801,5,0.16341712459757357,0.026063850747327175,5,0.1663063554818513,0.026572595131537254,5,0.16453488372093023,0.030872327210701225,5,0.146875,0.08072076569191405,5,0.7395833333333333,0.11363241786078868,5,0.3333333333333333,0.0,5,0.675,0.03244252396332801,5,0.45625,0.1600916621119844,5,1.0,0.0,5,0.9166666666666666,0.07619134811629061,5,7.751937984496124,2.9270944703475226,5,1.0,0.0,5,1.0,0.0,5,0.675,0.03244252396332801,5,0.26231705786341436,0.03447138321853001,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,transit_smooth,record_stable,0.26231705786341436,0.03447138321853001,5,0.675,0.03244252396332801,5,0.16341712459757357,0.026063850747327175,5,0.1663063554818513,0.026572595131537254,5,0.16453488372093023,0.030872327210701225,5,0.146875,0.08072076569191405,5,0.7395833333333333,0.11363241786078868,5,0.3333333333333333,0.0,5,0.675,0.03244252396332801,5,0.45625,0.1600916621119844,5,1.0,0.0,5,0.9166666666666666,0.07619134811629061,5,7.751937984496124,2.9270944703475226,5,1.0,0.0,5,1.0,0.0,5,0.675,0.03244252396332801,5,0.26231705786341436,0.03447138321853001,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,transit_smooth,stable,0.26231705786341436,0.03447138321853001,5,0.675,0.03244252396332801,5,0.16341712459757357,0.026063850747327175,5,0.1663063554818513,0.026572595131537254,5,0.16453488372093023,0.030872327210701225,5,0.146875,0.08072076569191405,5,0.7395833333333333,0.11363241786078868,5,0.3333333333333333,0.0,5,0.675,0.03244252396332801,5,0.45625,0.1600916621119844,5,1.0,0.0,5,0.9166666666666666,0.07619134811629061,5,7.751937984496124,2.9270944703475226,5,1.0,0.0,5,1.0,0.0,5,0.675,0.03244252396332801,5,0.26231705786341436,0.03447138321853001,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,warehouse,all,0.29477735560905016,0.015354196752496026,5,0.7291666666666666,0.09287788802149483,5,0.18550169288305887,0.012276864479411178,5,0.1957386097895662,0.019415575514535086,5,0.15,0.02660893999126396,5,0.14375,0.06625032756732435,5,0.8041666666666666,0.07231897899045746,5,0.3333333333333333,0.0,5,0.7291666666666666,0.09287788802149483,5,0.5229166666666667,0.04256836821188031,5,1.0,0.0,5,0.8791666666666667,0.10739780348985004,5,7.073643410852713,2.6448341209217405,5,1.0,0.0,5,1.0,0.0,5,0.7291666666666666,0.09287788802149483,5,0.29477735560905016,0.015354196752496026,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,warehouse,record_stable,0.29477735560905016,0.015354196752496026,5,0.7291666666666666,0.09287788802149483,5,0.18550169288305887,0.012276864479411178,5,0.1957386097895662,0.019415575514535086,5,0.15,0.02660893999126396,5,0.14375,0.06625032756732435,5,0.8041666666666666,0.07231897899045746,5,0.3333333333333333,0.0,5,0.7291666666666666,0.09287788802149483,5,0.5229166666666667,0.04256836821188031,5,1.0,0.0,5,0.8791666666666667,0.10739780348985004,5,7.073643410852713,2.6448341209217405,5,1.0,0.0,5,1.0,0.0,5,0.7291666666666666,0.09287788802149483,5,0.29477735560905016,0.015354196752496026,5,0.0,0.0,5
magnitude2,regime_conditional,cusum,observed,warehouse,stable,0.29477735560905016,0.015354196752496026,5,0.7291666666666666,0.09287788802149483,5,0.18550169288305887,0.012276864479411178,5,0.1957386097895662,0.019415575514535086,5,0.15,0.02660893999126396,5,0.14375,0.06625032756732435,5,0.8041666666666666,0.07231897899045746,5,0.3333333333333333,0.0,5,0.7291666666666666,0.09287788802149483,5,0.5229166666666667,0.04256836821188031,5,1.0,0.0,5,0.8791666666666667,0.10739780348985004,5,7.073643410852713,2.6448341209217405,5,1.0,0.0,5,1.0,0.0,5,0.7291666666666666,0.09287788802149483,5,0.29477735560905016,0.015354196752496026,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01271604938271605,0.00416895227663925,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666666,0.006495932963149204,5,7.098765432098766,1.56238092062628,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,all,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01271604938271605,0.00416895227663925,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666666,0.006495932963149204,5,7.098765432098766,1.56238092062628,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01271604938271605,0.00416895227663925,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666666,0.006495932963149204,5,7.098765432098766,1.56238092062628,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010648148148148148,0.007486556309627884,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.013581671677505519,5,5.833333333333334,1.7507102223323183,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,transit_rough,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010648148148148148,0.007486556309627884,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.013581671677505519,5,5.833333333333334,1.7507102223323183,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010648148148148148,0.007486556309627884,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.013581671677505519,5,5.833333333333334,1.7507102223323183,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012407407407407407,0.006869971037610943,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.685185185185185,3.797989685554386,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,transit_smooth,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012407407407407407,0.006869971037610943,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.685185185185185,3.797989685554386,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012407407407407407,0.006869971037610943,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.685185185185185,3.797989685554386,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015092592592592591,0.006094604531023712,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.777777777777777,2.9716308399780025,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,warehouse,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015092592592592591,0.006094604531023712,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.777777777777777,2.9716308399780025,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015092592592592591,0.006094604531023712,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.777777777777777,2.9716308399780025,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
magnitude2,regime_conditional,ewma,observed,all,all,0.6099189582788054,0.038387509879749725,5,0.8,0.040907434652842044,5,0.493454972397121,0.03946103595522962,5,0.6994498064375666,0.03862161664025129,5,0.038436692506459945,0.005166696793619636,5,0.12743055555555555,0.039676881417035306,5,0.857638888888889,0.05367925289493165,5,0.3333333333333333,0.0,5,0.8,0.040907434652842044,5,0.5881944444444445,0.06609090202325063,5,1.0,0.0,5,0.30625,0.05563145856526472,5,10.271317829457363,2.4187093814975857,5,1.0,0.0,5,1.0,0.0,5,0.8,0.040907434652842044,5,0.6099189582788054,0.038387509879749725,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,observed,all,record_stable,0.6099189582788054,0.038387509879749725,5,0.8,0.040907434652842044,5,0.493454972397121,0.03946103595522962,5,0.6994498064375666,0.03862161664025129,5,0.038436692506459945,0.005166696793619636,5,0.12743055555555555,0.039676881417035306,5,0.857638888888889,0.05367925289493165,5,0.3333333333333333,0.0,5,0.8,0.040907434652842044,5,0.5881944444444445,0.06609090202325063,5,1.0,0.0,5,0.30625,0.05563145856526472,5,10.271317829457363,2.4187093814975857,5,1.0,0.0,5,1.0,0.0,5,0.8,0.040907434652842044,5,0.6099189582788054,0.038387509879749725,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,observed,all,stable,0.6099189582788054,0.038387509879749725,5,0.8,0.040907434652842044,5,0.493454972397121,0.03946103595522962,5,0.6994498064375666,0.03862161664025129,5,0.038436692506459945,0.005166696793619636,5,0.12743055555555555,0.039676881417035306,5,0.857638888888889,0.05367925289493165,5,0.3333333333333333,0.0,5,0.8,0.040907434652842044,5,0.5881944444444445,0.06609090202325063,5,1.0,0.0,5,0.30625,0.05563145856526472,5,10.271317829457363,2.4187093814975857,5,1.0,0.0,5,1.0,0.0,5,0.8,0.040907434652842044,5,0.6099189582788054,0.038387509879749725,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,observed,transit_rough,all,0.6303488665775356,0.08299738687878114,5,0.8229166666666666,0.0265573932999624,5,0.5161684553634325,0.10434908730595792,5,0.7059689042859785,0.1125790308895221,5,0.03808139534883721,0.014440097915139291,5,0.12604166666666666,0.09746683018397136,5,0.8541666666666666,0.13278696649981214,5,0.3333333333333333,0.0,5,0.8229166666666666,0.0265573932999624,5,0.60625,0.16194483156995848,5,1.0,0.0,5,0.31875,0.09187948779666644,5,9.689922480620154,3.139893749228614,5,1.0,0.0,5,1.0,0.0,5,0.8229166666666666,0.0265573932999624,5,0.6303488665775356,0.08299738687878114,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,observed,transit_rough,record_stable,0.6303488665775356,0.08299738687878114,5,0.8229166666666666,0.0265573932999624,5,0.5161684553634325,0.10434908730595792,5,0.7059689042859785,0.1125790308895221,5,0.03808139534883721,0.014440097915139291,5,0.12604166666666666,0.09746683018397136,5,0.8541666666666666,0.13278696649981214,5,0.3333333333333333,0.0,5,0.8229166666666666,0.0265573932999624,5,0.60625,0.16194483156995848,5,1.0,0.0,5,0.31875,0.09187948779666644,5,9.689922480620154,3.139893749228614,5,1.0,0.0,5,1.0,0.0,5,0.8229166666666666,0.0265573932999624,5,0.6303488665775356,0.08299738687878114,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,observed,transit_rough,stable,0.6303488665775356,0.08299738687878114,5,0.8229166666666666,0.0265573932999624,5,0.5161684553634325,0.10434908730595792,5,0.7059689042859785,0.1125790308895221,5,0.03808139534883721,0.014440097915139291,5,0.12604166666666666,0.09746683018397136,5,0.8541666666666666,0.13278696649981214,5,0.3333333333333333,0.0,5,0.8229166666666666,0.0265573932999624,5,0.60625,0.16194483156995848,5,1.0,0.0,5,0.31875,0.09187948779666644,5,9.689922480620154,3.139893749228614,5,1.0,0.0,5,1.0,0.0,5,0.8229166666666666,0.0265573932999624,5,0.6303488665775356,0.08299738687878114,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,observed,transit_smooth,all,0.6213670470327204,0.06057344971523632,5,0.8041666666666666,0.026962873136551598,5,0.5089856643530535,0.07386987843239493,5,0.7054999438787656,0.044551868978002424,5,0.037209302325581395,0.010500272916750422,5,0.121875,0.06796825111566593,5,0.8833333333333334,0.05864870108441351,5,0.3333333333333333,0.0,5,0.8041666666666666,0.026962873136551598,5,0.5895833333333333,0.134330580513564,5,1.0,0.0,5,0.32083333333333336,0.08539125638299663,5,9.980620155038759,5.401642919445245,5,1.0,0.0,5,1.0,0.0,5,0.8041666666666666,0.026962873136551598,5,0.6213670470327204,0.06057344971523632,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,observed,transit_smooth,record_stable,0.6213670470327204,0.06057344971523632,5,0.8041666666666666,0.026962873136551598,5,0.5089856643530535,0.07386987843239493,5,0.7054999438787656,0.044551868978002424,5,0.037209302325581395,0.010500272916750422,5,0.121875,0.06796825111566593,5,0.8833333333333334,0.05864870108441351,5,0.3333333333333333,0.0,5,0.8041666666666666,0.026962873136551598,5,0.5895833333333333,0.134330580513564,5,1.0,0.0,5,0.32083333333333336,0.08539125638299663,5,9.980620155038759,5.401642919445245,5,1.0,0.0,5,1.0,0.0,5,0.8041666666666666,0.026962873136551598,5,0.6213670470327204,0.06057344971523632,5,0.0,0.0,5
magnitude2,regime_conditional,ewma,observed,transit_smooth,stable,0.6213670470327204,0.06057344971523632,5,0.8041666666666666,0.026962873136551598,5,0.5089856643530535,0.07386987843239493,5,0.7054999438787656,0.044551868978002424,5,0.037209302325581395,0.010500272916750422,5,0.121875,0.06796825111566593,5,0.8833333333333334,0.05864870108441351,5,0.3333333333333333,0.0,5,0.8041666666666666,0.026962873136551598,5,0.5895833333333333,0.134330580513564,5,1.0,0.0,5,0.32083333333333336,0.08539125638299663,5,9.980620155038759,5.401642919445245,5,1.0,0.0,5,1.0,0.0,5,0.8041666666666666,0.026962873136551598,5,0.6213670470327204,0.06057344971523632,5,0.0,0.0,5
