seed,scenario,method,view,regime,window,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,post_event_fpr,false_onsets_per_1000_clean_cells,native_score_coverage,common_row_fraction,all_timeline_recall,all_timeline_f1,unavailable_positive_fraction,comparison
43,duration24,regime_marginal,observed,warehouse,stable,0.17495872317006056,0.3125,-0.16442786069651744,0.021858532149337417,0.08282520325203252,0.03125,0.15104166666666663,0.0,0.3125,0.3177083333333333,0.0,0.5625,-8.130081300813009,0.0,0.0,0.3125,0.17495872317006056,0.0,cusum_minus_point
43,duration4,regime_conditional,clean,all,all,0.0,,0.0,,0.004475308641975307,,,,,,0.0,0.006944444444444444,-6.1728395061728385,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_conditional,clean,all,stable,0.0,,0.0,,0.004475308641975307,,,,,,0.0,0.006944444444444444,-6.1728395061728385,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.006944444444444444,,,,,,0.0,0.04166666666666667,-4.62962962962963,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,0.006944444444444444,,,,,,0.0,0.04166666666666667,-4.62962962962963,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,-0.011574074074074073,,,,,,0.0,-0.010416666666666666,-11.11111111111111,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,-0.011574074074074073,,,,,,0.0,-0.010416666666666666,-11.11111111111111,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_conditional,clean,warehouse,all,0.0,,0.0,,0.018055555555555557,,,,,,0.0,-0.010416666666666668,-2.777777777777777,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_conditional,clean,warehouse,stable,0.0,,0.0,,0.018055555555555557,,,,,,0.0,-0.010416666666666668,-2.777777777777777,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_conditional,observed,all,all,-0.011271249076127123,0.010416666666666671,-0.02833333333333333,-6.068216172457758e-05,0.010808270676691729,0.010416666666666666,-0.09375,0.0,0.010416666666666671,0.020833333333333336,0.0,0.08680555555555557,-6.265664160401003,0.0,0.0,0.010416666666666671,-0.011271249076127123,0.0,cusum_minus_point
43,duration4,regime_conditional,observed,all,stable,-0.011271249076127123,0.010416666666666671,-0.02833333333333333,-6.068216172457758e-05,0.010808270676691729,0.010416666666666666,-0.09375,0.0,0.010416666666666671,0.020833333333333336,0.0,0.08680555555555557,-6.265664160401003,0.0,0.0,0.010416666666666671,-0.011271249076127123,0.0,cusum_minus_point
43,duration4,regime_conditional,observed,transit_rough,all,-0.05015197568389057,-0.03125,-0.06720430107526881,-0.02269083231059476,0.01832706766917293,0.0,-0.125,0.0,-0.03125,-0.03125,0.0,0.11458333333333333,-3.2894736842105265,0.0,0.0,-0.03125,-0.05015197568389057,0.0,cusum_minus_point
43,duration4,regime_conditional,observed,transit_rough,stable,-0.05015197568389057,-0.03125,-0.06720430107526881,-0.02269083231059476,0.01832706766917293,0.0,-0.125,0.0,-0.03125,-0.03125,0.0,0.11458333333333333,-3.2894736842105265,0.0,0.0,-0.03125,-0.05015197568389057,0.0,cusum_minus_point
43,duration4,regime_conditional,observed,transit_smooth,all,-0.03795066413662239,-0.0625,0.4,0.02797589530597131,-0.012218045112781954,-0.015625,0.0,0.0,-0.0625,-0.0625,0.0,-0.010416666666666666,-11.748120300751879,0.0,0.0,-0.0625,-0.03795066413662239,0.0,cusum_minus_point
43,duration4,regime_conditional,observed,transit_smooth,stable,-0.03795066413662239,-0.0625,0.4,0.02797589530597131,-0.012218045112781954,-0.015625,0.0,0.0,-0.0625,-0.0625,0.0,-0.010416666666666666,-11.748120300751879,0.0,0.0,-0.0625,-0.03795066413662239,0.0,cusum_minus_point
43,duration4,regime_conditional,observed,warehouse,all,0.05026300409117475,0.125,0.019677996422182466,0.01772398306170988,0.026315789473684213,0.046875,-0.15625,0.0,0.125,0.15625,0.0,0.15625,-3.7593984962406015,0.0,0.0,0.125,0.05026300409117475,0.0,cusum_minus_point
43,duration4,regime_conditional,observed,warehouse,stable,0.05026300409117475,0.125,0.019677996422182466,0.01772398306170988,0.026315789473684213,0.046875,-0.15625,0.0,0.125,0.15625,0.0,0.15625,-3.7593984962406015,0.0,0.0,0.125,0.05026300409117475,0.0,cusum_minus_point
43,duration4,regime_marginal,clean,all,all,0.0,,0.0,,0.0006172839506172843,,,,,,0.0,0.024305555555555552,-8.487654320987655,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_marginal,clean,all,stable,0.0,,0.0,,0.0006172839506172843,,,,,,0.0,0.024305555555555552,-8.487654320987655,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_marginal,clean,transit_rough,all,0.0,,0.0,,0.0009259259259259264,,,,,,0.0,-0.010416666666666666,-5.555555555555556,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,0.0009259259259259264,,,,,,0.0,-0.010416666666666666,-5.555555555555556,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_marginal,clean,transit_smooth,all,0.0,,0.0,,-0.007870370370370371,,,,,,0.0,-0.020833333333333332,-10.648148148148147,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_marginal,clean,transit_smooth,stable,0.0,,0.0,,-0.007870370370370371,,,,,,0.0,-0.020833333333333332,-10.648148148148147,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.008796296296296295,,,,,,0.0,0.10416666666666667,-9.25925925925926,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.008796296296296295,,,,,,0.0,0.10416666666666667,-9.25925925925926,0.0,0.0,,0.0,,cusum_minus_point
43,duration4,regime_marginal,observed,all,all,-0.01628287232592996,-0.010416666666666671,-0.025336640680368533,-0.01259933853513752,0.002506265664160401,-0.010416666666666666,-0.11458333333333337,0.0,-0.010416666666666671,0.0,0.0,0.034722222222222224,-8.145363408521304,0.0,0.0,-0.010416666666666671,-0.01628287232592996,0.0,cusum_minus_point
43,duration4,regime_marginal,observed,all,stable,-0.01628287232592996,-0.010416666666666671,-0.025336640680368533,-0.01259933853513752,0.002506265664160401,-0.010416666666666666,-0.11458333333333337,0.0,-0.010416666666666671,0.0,0.0,0.034722222222222224,-8.145363408521304,0.0,0.0,-0.010416666666666671,-0.01628287232592996,0.0,cusum_minus_point
43,duration4,regime_marginal,observed,transit_rough,all,0.0,0.0,0.0,-0.012109164397265214,0.002349624060150376,0.0,-0.3125,0.0,0.0,0.0,0.0,0.010416666666666666,-5.169172932330826,0.0,0.0,0.0,0.0,0.0,cusum_minus_point
43,duration4,regime_marginal,observed,transit_rough,stable,0.0,0.0,0.0,-0.012109164397265214,0.002349624060150376,0.0,-0.3125,0.0,0.0,0.0,0.0,0.010416666666666666,-5.169172932330826,0.0,0.0,0.0,0.0,0.0,cusum_minus_point
43,duration4,regime_marginal,observed,transit_smooth,all,-0.10344827586206896,-0.09375,-0.11538461538461539,-0.014713553123319806,-0.007518796992481203,0.0,0.0625,0.0,-0.09375,-0.09375,0.0,-0.020833333333333332,-10.338345864661653,0.0,0.0,-0.09375,-0.10344827586206896,0.0,cusum_minus_point
43,duration4,regime_marginal,observed,transit_smooth,stable,-0.10344827586206896,-0.09375,-0.11538461538461539,-0.014713553123319806,-0.007518796992481203,0.0,0.0625,0.0,-0.09375,-0.09375,0.0,-0.020833333333333332,-10.338345864661653,0.0,0.0,-0.09375,-0.10344827586206896,0.0,cusum_minus_point
43,duration4,regime_marginal,observed,warehouse,all,0.023220973782771534,0.0625,-0.0012531328320802004,-0.023848510275800407,0.01268796992481203,-0.03125,-0.09375,0.0,0.0625,0.09375,0.0,0.11458333333333333,-8.928571428571429,0.0,0.0,0.0625,0.023220973782771534,0.0,cusum_minus_point
43,duration4,regime_marginal,observed,warehouse,stable,0.023220973782771534,0.0625,-0.0012531328320802004,-0.023848510275800407,0.01268796992481203,-0.03125,-0.09375,0.0,0.0625,0.09375,0.0,0.11458333333333333,-8.928571428571429,0.0,0.0,0.0625,0.023220973782771534,0.0,cusum_minus_point
43,magnitude2,regime_conditional,clean,all,all,0.0,,0.0,,0.004475308641975307,,,,,,0.0,0.017361111111111112,-6.1728395061728385,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_conditional,clean,all,stable,0.0,,0.0,,0.004475308641975307,,,,,,0.0,0.017361111111111112,-6.1728395061728385,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.006944444444444444,,,,,,0.0,0.052083333333333336,-4.62962962962963,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,0.006944444444444444,,,,,,0.0,0.052083333333333336,-4.62962962962963,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,-0.011574074074074073,,,,,,0.0,0.0,-11.11111111111111,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,-0.011574074074074073,,,,,,0.0,0.0,-11.11111111111111,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_conditional,clean,warehouse,all,0.0,,0.0,,0.018055555555555557,,,,,,0.0,0.0,-2.777777777777777,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_conditional,clean,warehouse,stable,0.0,,0.0,,0.018055555555555557,,,,,,0.0,0.0,-2.777777777777777,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_conditional,observed,all,all,-0.2481467797693908,0.29513888888888895,-0.4316532012857267,-0.37165764775078086,0.1564922480620155,0.12499999999999999,-0.02777777777777779,0.0,0.29513888888888895,0.09027777777777773,0.0,0.9236111111111112,-5.813953488372093,0.0,0.0,0.29513888888888895,-0.2481467797693908,0.0,cusum_minus_point
43,magnitude2,regime_conditional,observed,all,stable,-0.2481467797693908,0.29513888888888895,-0.4316532012857267,-0.37165764775078086,0.1564922480620155,0.12499999999999999,-0.02777777777777779,0.0,0.29513888888888895,0.09027777777777773,0.0,0.9236111111111112,-5.813953488372093,0.0,0.0,0.29513888888888895,-0.2481467797693908,0.0,cusum_minus_point
43,magnitude2,regime_conditional,observed,transit_rough,all,-0.252586817859674,0.34375000000000006,-0.4358317079966565,-0.3861175960420969,0.18313953488372092,0.13020833333333331,0.0625,0.0,0.34375000000000006,0.0625,0.0,0.9791666666666666,-3.391472868217054,0.0,0.0,0.34375000000000006,-0.252586817859674,0.0,cusum_minus_point
43,magnitude2,regime_conditional,observed,transit_rough,stable,-0.252586817859674,0.34375000000000006,-0.4358317079966565,-0.3861175960420969,0.18313953488372092,0.13020833333333331,0.0625,0.0,0.34375000000000006,0.0625,0.0,0.9791666666666666,-3.391472868217054,0.0,0.0,0.34375000000000006,-0.252586817859674,0.0,cusum_minus_point
43,magnitude2,regime_conditional,observed,transit_smooth,all,-0.21355098389982113,0.18750000000000006,-0.3851973684210527,-0.29889945161982123,0.10949612403100775,0.09375,-0.11458333333333337,0.0,0.18750000000000006,0.07291666666666669,0.0,0.8020833333333334,-8.720930232558139,0.0,0.0,0.18750000000000006,-0.21355098389982113,0.0,cusum_minus_point
43,magnitude2,regime_conditional,observed,transit_smooth,stable,-0.21355098389982113,0.18750000000000006,-0.3851973684210527,-0.29889945161982123,0.10949612403100775,0.09375,-0.11458333333333337,0.0,0.18750000000000006,0.07291666666666669,0.0,0.8020833333333334,-8.720930232558139,0.0,0.0,0.18750000000000006,-0.21355098389982113,0.0,cusum_minus_point
43,magnitude2,regime_conditional,observed,warehouse,all,-0.27368421052631575,0.35416666666666663,-0.4670042194092827,-0.3949312380692449,0.17684108527131784,0.15104166666666669,-0.03125,0.0,0.35416666666666663,0.13541666666666669,0.0,0.9895833333333334,-5.329457364341085,0.0,0.0,0.35416666666666663,-0.27368421052631575,0.0,cusum_minus_point
43,magnitude2,regime_conditional,observed,warehouse,stable,-0.27368421052631575,0.35416666666666663,-0.4670042194092827,-0.3949312380692449,0.17684108527131784,0.15104166666666669,-0.03125,0.0,0.35416666666666663,0.13541666666666669,0.0,0.9895833333333334,-5.329457364341085,0.0,0.0,0.35416666666666663,-0.27368421052631575,0.0,cusum_minus_point
43,magnitude2,regime_marginal,clean,all,all,0.0,,0.0,,0.0006172839506172843,,,,,,0.0,0.03819444444444444,-8.487654320987655,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_marginal,clean,all,stable,0.0,,0.0,,0.0006172839506172843,,,,,,0.0,0.03819444444444444,-8.487654320987655,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_marginal,clean,transit_rough,all,0.0,,0.0,,0.0009259259259259264,,,,,,0.0,0.0,-5.555555555555556,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,0.0009259259259259264,,,,,,0.0,0.0,-5.555555555555556,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_marginal,clean,transit_smooth,all,0.0,,0.0,,-0.007870370370370371,,,,,,0.0,-0.010416666666666666,-10.648148148148147,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_marginal,clean,transit_smooth,stable,0.0,,0.0,,-0.007870370370370371,,,,,,0.0,-0.010416666666666666,-10.648148148148147,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.008796296296296295,,,,,,0.0,0.125,-9.25925925925926,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.008796296296296295,,,,,,0.0,0.125,-9.25925925925926,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude2,regime_marginal,observed,all,all,-0.21167436944312035,0.010416666666666685,-0.44943118159096784,-0.3229796538289972,0.06443798449612403,0.005208333333333332,0.02777777777777779,0.0,0.010416666666666685,0.02083333333333337,0.0,0.607638888888889,-6.944444444444445,0.0,0.0,0.010416666666666685,-0.21167436944312035,0.0,cusum_minus_point
43,magnitude2,regime_marginal,observed,all,stable,-0.21167436944312035,0.010416666666666685,-0.44943118159096784,-0.3229796538289972,0.06443798449612403,0.005208333333333332,0.02777777777777779,0.0,0.010416666666666685,0.02083333333333337,0.0,0.607638888888889,-6.944444444444445,0.0,0.0,0.010416666666666685,-0.21167436944312035,0.0,cusum_minus_point
43,magnitude2,regime_marginal,observed,transit_rough,all,-0.15388375882672461,0.07291666666666663,-0.47700054436581385,-0.34668988292211933,0.0562015503875969,-0.020833333333333332,-0.02083333333333337,0.0,0.07291666666666663,0.09375,0.0,0.5729166666666666,-4.3604651162790695,0.0,0.0,0.07291666666666663,-0.15388375882672461,0.0,cusum_minus_point
43,magnitude2,regime_marginal,observed,transit_rough,stable,-0.15388375882672461,0.07291666666666663,-0.47700054436581385,-0.34668988292211933,0.0562015503875969,-0.020833333333333332,-0.02083333333333337,0.0,0.07291666666666663,0.09375,0.0,0.5729166666666666,-4.3604651162790695,0.0,0.0,0.07291666666666663,-0.15388375882672461,0.0,cusum_minus_point
43,magnitude2,regime_marginal,observed,transit_smooth,all,-0.2166786435342025,-0.12499999999999997,-0.37192982456140355,-0.22326385783066174,0.02422480620155039,-0.005208333333333333,0.13541666666666663,0.0,-0.12499999999999997,-0.12499999999999997,0.0,0.5104166666666667,-9.205426356589147,0.0,0.0,-0.12499999999999997,-0.2166786435342025,0.0,cusum_minus_point
43,magnitude2,regime_marginal,observed,transit_smooth,stable,-0.2166786435342025,-0.12499999999999997,-0.37192982456140355,-0.22326385783066174,0.02422480620155039,-0.005208333333333333,0.13541666666666663,0.0,-0.12499999999999997,-0.12499999999999997,0.0,0.5104166666666667,-9.205426356589147,0.0,0.0,-0.12499999999999997,-0.2166786435342025,0.0,cusum_minus_point
43,magnitude2,regime_marginal,observed,warehouse,all,-0.25556603773584907,0.08333333333333331,-0.4644423558897243,-0.3662075739477507,0.11288759689922481,0.04166666666666667,-0.03125,0.0,0.08333333333333331,0.09375,0.0,0.7395833333333334,-7.267441860465116,0.0,0.0,0.08333333333333331,-0.25556603773584907,0.0,cusum_minus_point
43,magnitude2,regime_marginal,observed,warehouse,stable,-0.25556603773584907,0.08333333333333331,-0.4644423558897243,-0.3662075739477507,0.11288759689922481,0.04166666666666667,-0.03125,0.0,0.08333333333333331,0.09375,0.0,0.7395833333333334,-7.267441860465116,0.0,0.0,0.08333333333333331,-0.25556603773584907,0.0,cusum_minus_point
43,magnitude4,regime_conditional,clean,all,all,0.0,,0.0,,0.004475308641975307,,,,,,0.0,0.017361111111111112,-6.1728395061728385,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_conditional,clean,all,stable,0.0,,0.0,,0.004475308641975307,,,,,,0.0,0.017361111111111112,-6.1728395061728385,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.006944444444444444,,,,,,0.0,0.052083333333333336,-4.62962962962963,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,0.006944444444444444,,,,,,0.0,0.052083333333333336,-4.62962962962963,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,-0.011574074074074073,,,,,,0.0,0.0,-11.11111111111111,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,-0.011574074074074073,,,,,,0.0,0.0,-11.11111111111111,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_conditional,clean,warehouse,all,0.0,,0.0,,0.018055555555555557,,,,,,0.0,0.0,-2.777777777777777,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_conditional,clean,warehouse,stable,0.0,,0.0,,0.018055555555555557,,,,,,0.0,0.0,-2.777777777777777,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_conditional,observed,all,all,-0.5905978213208576,-0.04166666666666663,-0.5414302787444198,-0.8471531312769627,0.3530361757105943,0.31076388888888884,-0.20833333333333337,0.0,-0.04166666666666663,-0.3645833333333333,0.0,1.0,-11.789405684754524,0.0,0.0,-0.04166666666666663,-0.5905978213208576,0.0,cusum_minus_point
43,magnitude4,regime_conditional,observed,all,stable,-0.5905978213208576,-0.04166666666666663,-0.5414302787444198,-0.8471531312769627,0.3530361757105943,0.31076388888888884,-0.20833333333333337,0.0,-0.04166666666666663,-0.3645833333333333,0.0,1.0,-11.789405684754524,0.0,0.0,-0.04166666666666663,-0.5905978213208576,0.0,cusum_minus_point
43,magnitude4,regime_conditional,observed,transit_rough,all,-0.5801496243422997,-0.03125,-0.5198161315808375,-0.8511520308051279,0.3682170542635659,0.375,-0.09375,0.0,-0.03125,-0.4375,0.0,1.0,-13.081395348837209,0.0,0.0,-0.03125,-0.5801496243422997,0.0,cusum_minus_point
43,magnitude4,regime_conditional,observed,transit_rough,stable,-0.5801496243422997,-0.03125,-0.5198161315808375,-0.8511520308051279,0.3682170542635659,0.375,-0.09375,0.0,-0.03125,-0.4375,0.0,1.0,-13.081395348837209,0.0,0.0,-0.03125,-0.5801496243422997,0.0,cusum_minus_point
43,magnitude4,regime_conditional,observed,transit_smooth,all,-0.5976365821723453,-0.08333333333333326,-0.545851095469416,-0.8394516229136276,0.37887596899224807,0.26041666666666663,-0.35416666666666674,0.0,-0.08333333333333326,-0.29166666666666663,0.0,1.0,-13.081395348837209,0.0,0.0,-0.08333333333333326,-0.5976365821723453,0.0,cusum_minus_point
43,magnitude4,regime_conditional,observed,transit_smooth,stable,-0.5976365821723453,-0.08333333333333326,-0.545851095469416,-0.8394516229136276,0.37887596899224807,0.26041666666666663,-0.35416666666666674,0.0,-0.08333333333333326,-0.29166666666666663,0.0,1.0,-13.081395348837209,0.0,0.0,-0.08333333333333326,-0.5976365821723453,0.0,cusum_minus_point
43,magnitude4,regime_conditional,observed,warehouse,all,-0.5912053373440542,-0.01041666666666674,-0.5585203430031016,-0.8476284216655413,0.312015503875969,0.296875,-0.17708333333333337,0.0,-0.01041666666666674,-0.3645833333333333,0.0,1.0,-9.205426356589147,0.0,0.0,-0.01041666666666674,-0.5912053373440542,0.0,cusum_minus_point
43,magnitude4,regime_conditional,observed,warehouse,stable,-0.5912053373440542,-0.01041666666666674,-0.5585203430031016,-0.8476284216655413,0.312015503875969,0.296875,-0.17708333333333337,0.0,-0.01041666666666674,-0.3645833333333333,0.0,1.0,-9.205426356589147,0.0,0.0,-0.01041666666666674,-0.5912053373440542,0.0,cusum_minus_point
43,magnitude4,regime_marginal,clean,all,all,0.0,,0.0,,0.0006172839506172843,,,,,,0.0,0.03819444444444444,-8.487654320987655,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_marginal,clean,all,stable,0.0,,0.0,,0.0006172839506172843,,,,,,0.0,0.03819444444444444,-8.487654320987655,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_marginal,clean,transit_rough,all,0.0,,0.0,,0.0009259259259259264,,,,,,0.0,0.0,-5.555555555555556,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,0.0009259259259259264,,,,,,0.0,0.0,-5.555555555555556,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_marginal,clean,transit_smooth,all,0.0,,0.0,,-0.007870370370370371,,,,,,0.0,-0.010416666666666666,-10.648148148148147,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_marginal,clean,transit_smooth,stable,0.0,,0.0,,-0.007870370370370371,,,,,,0.0,-0.010416666666666666,-10.648148148148147,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.008796296296296295,,,,,,0.0,0.125,-9.25925925925926,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.008796296296296295,,,,,,0.0,0.125,-9.25925925925926,0.0,0.0,,0.0,,cusum_minus_point
43,magnitude4,regime_marginal,observed,all,all,-0.6370190989673764,-0.20138888888888884,-0.6767238214877112,-0.8320857412638769,0.19428294573643412,0.06770833333333333,-0.09375,0.0,-0.20138888888888884,-0.29513888888888884,0.0,0.9583333333333334,-7.267441860465117,0.0,0.0,-0.20138888888888884,-0.6370190989673764,0.0,cusum_minus_point
43,magnitude4,regime_marginal,observed,all,stable,-0.6370190989673764,-0.20138888888888884,-0.6767238214877112,-0.8320857412638769,0.19428294573643412,0.06770833333333333,-0.09375,0.0,-0.20138888888888884,-0.29513888888888884,0.0,0.9583333333333334,-7.267441860465117,0.0,0.0,-0.20138888888888884,-0.6370190989673764,0.0,cusum_minus_point
43,magnitude4,regime_marginal,observed,transit_rough,all,-0.6764190888542231,-0.17708333333333337,-0.7328717985508286,-0.8458190359496149,0.21172480620155038,0.04166666666666667,-0.08333333333333326,0.0,-0.17708333333333337,-0.23958333333333337,0.0,1.0,-3.875968992248062,0.0,0.0,-0.17708333333333337,-0.6764190888542231,0.0,cusum_minus_point
43,magnitude4,regime_marginal,observed,transit_rough,stable,-0.6764190888542231,-0.17708333333333337,-0.7328717985508286,-0.8458190359496149,0.21172480620155038,0.04166666666666667,-0.08333333333333326,0.0,-0.17708333333333337,-0.23958333333333337,0.0,1.0,-3.875968992248062,0.0,0.0,-0.17708333333333337,-0.6764190888542231,0.0,cusum_minus_point
43,magnitude4,regime_marginal,observed,transit_smooth,all,-0.6109073977067692,-0.28125,-0.6475729460804088,-0.8083566939518468,0.15406976744186046,0.057291666666666664,-0.04166666666666674,0.0,-0.28125,-0.36458333333333326,0.0,0.875,-9.205426356589147,0.0,0.0,-0.28125,-0.6109073977067692,0.0,cusum_minus_point
43,magnitude4,regime_marginal,observed,transit_smooth,stable,-0.6109073977067692,-0.28125,-0.6475729460804088,-0.8083566939518468,0.15406976744186046,0.057291666666666664,-0.04166666666666674,0.0,-0.28125,-0.36458333333333326,0.0,0.875,-9.205426356589147,0.0,0.0,-0.28125,-0.6109073977067692,0.0,cusum_minus_point
43,magnitude4,regime_marginal,observed,warehouse,all,-0.6237995517836805,-0.14583333333333326,-0.6510493387186188,-0.8316738926715163,0.21705426356589147,0.10416666666666666,-0.15625,0.0,-0.14583333333333326,-0.28125,0.0,1.0,-8.720930232558139,0.0,0.0,-0.14583333333333326,-0.6237995517836805,0.0,cusum_minus_point
43,magnitude4,regime_marginal,observed,warehouse,stable,-0.6237995517836805,-0.14583333333333326,-0.6510493387186188,-0.8316738926715163,0.21705426356589147,0.10416666666666666,-0.15625,0.0,-0.14583333333333326,-0.28125,0.0,1.0,-8.720930232558139,0.0,0.0,-0.14583333333333326,-0.6237995517836805,0.0,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,all,all,0.0,,0.0,,0.004475308641975307,,,,,,0.0,0.017361111111111112,-6.1728395061728385,0.0,0.0,,0.0,,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,all,stable,0.0,,0.0,,0.004475308641975307,,,,,,0.0,0.017361111111111112,-6.1728395061728385,0.0,0.0,,0.0,,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.006944444444444444,,,,,,0.0,0.052083333333333336,-4.62962962962963,0.0,0.0,,0.0,,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,0.006944444444444444,,,,,,0.0,0.052083333333333336,-4.62962962962963,0.0,0.0,,0.0,,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,-0.011574074074074073,,,,,,0.0,0.0,-11.11111111111111,0.0,0.0,,0.0,,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,-0.011574074074074073,,,,,,0.0,0.0,-11.11111111111111,0.0,0.0,,0.0,,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,warehouse,all,0.0,,0.0,,0.018055555555555557,,,,,,0.0,0.0,-2.777777777777777,0.0,0.0,,0.0,,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,warehouse,stable,0.0,,0.0,,0.018055555555555557,,,,,,0.0,0.0,-2.777777777777777,0.0,0.0,,0.0,,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,observed,all,all,0.12676693895187344,0.2743055555555556,-0.08955317809943358,0.034521427982013436,0.0436046511627907,0.0625,0.1840277777777778,0.0,0.2743055555555556,0.19791666666666669,0.0,0.46875,-5.329457364341085,0.0,0.0,0.2743055555555556,0.12676693895187344,0.0,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,observed,all,stable,0.12676693895187344,0.2743055555555556,-0.08955317809943358,0.034521427982013436,0.0436046511627907,0.0625,0.1840277777777778,0.0,0.2743055555555556,0.19791666666666669,0.0,0.46875,-5.329457364341085,0.0,0.0,0.2743055555555556,0.12676693895187344,0.0,cusum_minus_point
