scenario,method,temporal,view,any_active_hit_mean,any_active_hit_std,any_active_hit_count,fresh_onset_hit_mean,fresh_onset_hit_std,fresh_onset_hit_count,pre_active_mean,pre_active_std,pre_active_count,fresh_delay_detected_mean,fresh_delay_detected_std,fresh_delay_detected_count,fresh_delay_capped_mean,fresh_delay_capped_std,fresh_delay_capped_count,scoreable_fraction_mean,scoreable_fraction_std,scoreable_fraction_count,fully_unavailable_mean,fully_unavailable_std,fully_unavailable_count,delay_fraction_capped_mean,delay_fraction_capped_std,delay_fraction_capped_count
steady_d12_n2_m1,regime_marginal,point,observed,0.4833333333333333,0.10865337342004411,5,0.4833333333333333,0.10865337342004411,5,0.0,0.0,5,5.0060683760683755,1.1377652929901398,5,8.616666666666667,0.8855514603279073,5,1.0,0.0,5,0.0,0.0,5,0.7180555555555557,0.07379595502732561,5
switch_after6,regime_conditional,cusum,clean,0.025,0.02282177322938192,5,0.025,0.02282177322938192,5,0.0,0.0,5,7.0,1.0,3,11.875,0.11785113019775798,5,1.0,0.0,5,0.0,0.0,5,0.9895833333333334,0.009820927516479838,5
switch_after6,regime_conditional,cusum,observed,0.6416666666666667,0.0864018389721988,5,0.6416666666666667,0.0864018389721988,5,0.0,0.0,5,5.313784461152882,0.361422235757287,5,7.716666666666667,0.5483561292120701,5,1.0,0.0,5,0.0,0.0,5,0.6430555555555555,0.045696344101005856,5
switch_after6,regime_conditional,ewma,clean,0.075,0.08014743359029727,5,0.075,0.08014743359029727,5,0.0,0.0,5,8.525,1.7423642940939,4,11.666666666666666,0.46491486675877924,5,1.0,0.0,5,0.0,0.0,5,0.9722222222222221,0.038742905563231574,5
switch_after6,regime_conditional,ewma,observed,0.7833333333333334,0.09033118078616167,5,0.7833333333333334,0.09033118078616167,5,0.0,0.0,5,4.886036414565827,0.25730867013791464,5,6.425,0.6893283768358234,5,1.0,0.0,5,0.0,0.0,5,0.5354166666666667,0.05744403140298531,5
switch_after6,regime_conditional,point,clean,0.11666666666666665,0.07453559924999299,5,0.11666666666666665,0.07453559924999299,5,0.016666666666666666,0.02282177322938192,5,5.38,1.3682105101189657,5,11.275,0.4099457958749615,5,1.0,0.0,5,0.0,0.0,5,0.9395833333333334,0.03416214965624676,5
switch_after6,regime_conditional,point,observed,0.6583333333333333,0.14848774734337886,5,0.6583333333333333,0.14848774734337886,5,0.016666666666666666,0.02282177322938192,5,4.42774628879892,1.178831308890431,5,7.041666666666666,1.1569536147429016,5,1.0,0.0,5,0.0,0.0,5,0.5868055555555556,0.09641280122857515,5
switch_after6,regime_marginal,cusum,clean,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,12.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5
switch_after6,regime_marginal,cusum,observed,0.16666666666666669,0.11410886614690963,5,0.16666666666666669,0.11410886614690963,5,0.0,0.0,5,7.035714285714286,1.7112517243517242,4,11.158333333333335,0.679179447732499,5,1.0,0.0,5,0.0,0.0,5,0.929861111111111,0.0565982873110416,5
switch_after6,regime_marginal,ewma,clean,0.025,0.02282177322938192,5,0.025,0.02282177322938192,5,0.0,0.0,5,5.0,4.0,3,11.825,0.19851882082619327,5,1.0,0.0,5,0.0,0.0,5,0.9854166666666666,0.016543235068849464,5
switch_after6,regime_marginal,ewma,observed,0.4333333333333333,0.11257713405088579,5,0.4333333333333333,0.11257713405088579,5,0.0,0.0,5,6.261111111111111,1.4250622685117316,5,9.5,0.8431710977020026,5,1.0,0.0,5,0.0,0.0,5,0.7916666666666667,0.0702642581418335,5
switch_after6,regime_marginal,point,clean,0.11666666666666665,0.08014743359029727,5,0.11666666666666665,0.08014743359029727,5,0.008333333333333333,0.018633899812498245,5,4.05,0.9882644720249063,4,11.1,0.5671872608661874,5,1.0,0.0,5,0.0,0.0,5,0.925,0.04726560507218226,5
switch_after6,regime_marginal,point,observed,0.39166666666666666,0.08640183897219883,5,0.39166666666666666,0.08640183897219883,5,0.008333333333333333,0.018633899812498245,5,3.6305555555555555,1.139633902662941,5,8.791666666666666,0.389755977788952,5,1.0,0.0,5,0.0,0.0,5,0.732638888888889,0.03247966481574603,5
switch_at,regime_conditional,cusum,clean,0.0,0.0,5,0.0,0.0,5,0.025,0.03726779962499649,5,,,0,12.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5
switch_at,regime_conditional,cusum,observed,0.6083333333333334,0.08122328620674137,5,0.6083333333333334,0.08122328620674137,5,0.025,0.03726779962499649,5,7.011233211233211,0.4586973900729173,5,8.95,0.6133639032236716,5,1.0,0.0,5,0.0,0.0,5,0.7458333333333333,0.0511136586019726,5
switch_at,regime_conditional,ewma,clean,0.016666666666666666,0.03726779962499649,5,0.016666666666666666,0.03726779962499649,5,0.008333333333333333,0.018633899812498245,5,8.5,,1,11.941666666666666,0.130437298687487,5,1.0,0.0,5,0.0,0.0,5,0.9951388888888889,0.0108697748906239,5
switch_at,regime_conditional,ewma,observed,0.8666666666666666,0.09033118078616165,5,0.8666666666666666,0.09033118078616165,5,0.008333333333333333,0.018633899812498245,5,5.942070591498509,0.2819310941033816,5,6.741666666666667,0.6868052044713183,5,1.0,0.0,5,0.0,0.0,5,0.5618055555555556,0.05723376703927647,5
switch_at,regime_conditional,point,clean,0.10833333333333332,0.047507309379130745,5,0.10833333333333332,0.047507309379130745,5,0.008333333333333333,0.018633899812498245,5,7.333333333333334,2.715695122800054,5,11.516666666666666,0.2422406975624771,5,1.0,0.0,5,0.0,0.0,5,0.9597222222222221,0.020186724796873105,5
switch_at,regime_conditional,point,observed,0.5916666666666667,0.20497289793748077,5,0.5916666666666667,0.20497289793748077,5,0.008333333333333333,0.018633899812498245,5,4.444035087719298,0.8761723009160824,5,7.591666666666667,1.3678475589203807,5,1.0,0.0,5,0.0,0.0,5,0.632638888888889,0.11398729657669832,5
switch_at,regime_marginal,cusum,clean,0.0,0.0,5,0.0,0.0,5,0.03333333333333333,0.03486083443891982,5,,,0,12.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5
switch_at,regime_marginal,cusum,observed,0.11666666666666667,0.074535599249993,5,0.11666666666666667,0.074535599249993,5,0.03333333333333333,0.03486083443891982,5,7.583333333333334,1.6859989894992797,4,11.508333333333335,0.31374750995027795,5,1.0,0.0,5,0.0,0.0,5,0.9590277777777778,0.026145625829189854,5
switch_at,regime_marginal,ewma,clean,0.016666666666666666,0.02282177322938192,5,0.016666666666666666,0.02282177322938192,5,0.016666666666666666,0.02282177322938192,5,9.0,2.8284271247461903,2,11.95,0.09033118078616183,5,1.0,0.0,5,0.0,0.0,5,0.9958333333333333,0.007527598398846835,5
switch_at,regime_marginal,ewma,observed,0.375,0.12147816447594376,5,0.375,0.12147816447594376,5,0.016666666666666666,0.02282177322938192,5,7.297878787878789,0.6091546024288403,5,10.2,0.7237297300941986,5,1.0,0.0,5,0.0,0.0,5,0.85,0.06031081084118326,5
switch_at,regime_marginal,point,clean,0.11666666666666665,0.06846531968814576,5,0.10833333333333332,0.06319062870042959,5,0.008333333333333333,0.018633899812498245,5,7.859999999999999,2.2244100341438853,5,11.616666666666665,0.170273472847521,5,1.0,0.0,5,0.0,0.0,5,0.9680555555555556,0.014189456070626712,5
switch_at,regime_marginal,point,observed,0.39166666666666666,0.07569125885243728,5,0.39166666666666666,0.07569125885243728,5,0.008333333333333333,0.018633899812498245,5,5.470064935064935,1.9407513144476487,5,9.433333333333334,0.9694106170475164,5,1.0,0.0,5,0.0,0.0,5,0.7861111111111111,0.080784218087293,5
switch_before6,regime_conditional,cusum,clean,0.03333333333333333,0.04564354645876384,5,0.03333333333333333,0.04564354645876384,5,0.008333333333333333,0.018633899812498245,5,3.0,0.7071067811865476,2,11.7,0.41184712643838567,5,1.0,0.0,5,0.0,0.0,5,0.975,0.03432059386986546,5
switch_before6,regime_conditional,cusum,observed,0.4,0.17330528619237853,5,0.4,0.17330528619237853,5,0.008333333333333333,0.018633899812498245,5,5.4224789915966385,1.3048291253357325,5,9.341666666666665,1.337363700220201,5,1.0,0.0,5,0.0,0.0,5,0.7784722222222222,0.11144697501835005,5
switch_before6,regime_conditional,ewma,clean,0.03333333333333333,0.04564354645876384,5,0.03333333333333333,0.04564354645876384,5,0.008333333333333333,0.018633899812498245,5,2.5,0.0,2,11.683333333333334,0.43361369135825617,5,1.0,0.0,5,0.0,0.0,5,0.9736111111111111,0.0361344742798547,5
switch_before6,regime_conditional,ewma,observed,0.65,0.08122328620674142,5,0.65,0.08122328620674142,5,0.008333333333333333,0.018633899812498245,5,4.940351935646054,0.5754006619656967,5,7.408333333333333,0.720724943681322,5,1.0,0.0,5,0.0,0.0,5,0.617361111111111,0.06006041197344347,5
switch_before6,regime_conditional,point,clean,0.10833333333333332,0.022821773229381927,5,0.10833333333333332,0.022821773229381927,5,0.0,0.0,5,5.266666666666667,1.652439274392725,5,11.266666666666666,0.23496453633119438,5,1.0,0.0,5,0.0,0.0,5,0.9388888888888889,0.019580378027599578,5
switch_before6,regime_conditional,point,observed,0.6333333333333334,0.1425219281373923,5,0.6333333333333334,0.1425219281373923,5,0.0,0.0,5,4.394614209320091,0.659497636359588,5,7.241666666666667,0.8113774296425394,5,1.0,0.0,5,0.0,0.0,5,0.6034722222222222,0.06761478580354492,5
switch_before6,regime_marginal,cusum,clean,0.03333333333333333,0.03486083443891982,5,0.008333333333333333,0.018633899812498245,5,0.025,0.02282177322938192,5,4.0,,1,11.933333333333334,0.14907119849998612,5,1.0,0.0,5,0.0,0.0,5,0.9944444444444445,0.012422599874998823,5
switch_before6,regime_marginal,cusum,observed,0.075,0.03486083443891982,5,0.049999999999999996,0.018633899812498245,5,0.025,0.02282177322938192,5,6.4,2.1908902300206643,5,11.725,0.12004050242406576,5,1.0,0.0,5,0.0,0.0,5,0.9770833333333334,0.010003375202005433,5
switch_before6,regime_marginal,ewma,clean,0.016666666666666666,0.02282177322938192,5,0.016666666666666666,0.02282177322938192,5,0.0,0.0,5,2.5,0.7071067811865476,2,11.841666666666667,0.21730674684008824,5,1.0,0.0,5,0.0,0.0,5,0.9868055555555555,0.01810889557000735,5
switch_before6,regime_marginal,ewma,observed,0.225,0.14006446928309677,5,0.225,0.14006446928309677,5,0.0,0.0,5,5.617272727272727,0.7635984839089843,5,10.558333333333334,0.9122050512661914,5,1.0,0.0,5,0.0,0.0,5,0.8798611111111111,0.07601708760551595,5
switch_before6,regime_marginal,point,clean,0.041666666666666664,0.02946278254943948,5,0.041666666666666664,0.02946278254943948,5,0.0,0.0,5,6.125,5.105144464165535,4,11.725,0.34181907169989434,5,1.0,0.0,5,0.0,0.0,5,0.9770833333333332,0.02848492264165788,5
switch_before6,regime_marginal,point,observed,0.39166666666666666,0.16822191031821956,5,0.39166666666666666,0.16822191031821956,5,0.0,0.0,5,4.720537240537241,0.8349195028421045,5,9.2,1.0750484485206548,5,1.0,0.0,5,0.0,0.0,5,0.7666666666666666,0.08958737071005456,5
switch_delay12,regime_conditional,cusum,clean,0.2833333333333333,0.14252192813739226,5,0.16666666666666666,0.12842529172852032,5,0.125,0.06588078458684124,5,3.6111111111111116,2.5757804762301455,5,10.741666666666667,0.8140476712767571,5,1.0,0.0,5,0.0,0.0,5,0.8951388888888889,0.06783730593972977,5
switch_delay12,regime_conditional,cusum,observed,0.7083333333333333,0.07795119555779044,5,0.6416666666666666,0.12004050242406612,5,0.125,0.06588078458684124,5,5.727070707070707,0.8926717028702058,5,8.016666666666667,0.7160122981563313,5,1.0,0.0,5,0.0,0.0,5,0.6680555555555555,0.059667691513027636,5
switch_delay12,regime_conditional,ewma,clean,0.3666666666666667,0.16509677296799125,5,0.2416666666666667,0.16509677296799125,5,0.15,0.06319062870042959,5,5.9366666666666665,2.537233839352525,5,10.416666666666666,0.9939050368230468,5,1.0,0.0,5,0.0,0.0,5,0.8680555555555556,0.08282541973525388,5
switch_delay12,regime_conditional,ewma,observed,0.7916666666666667,0.10206207261596575,5,0.7083333333333333,0.13176156917368245,5,0.15,0.06319062870042959,5,4.9647953216374265,0.6155834210385978,5,7.033333333333334,0.8914135154660582,5,1.0,0.0,5,0.0,0.0,5,0.586111111111111,0.07428445962217149,5
switch_delay12,regime_conditional,point,clean,0.3666666666666667,0.09947780321927768,5,0.275,0.10458250331675946,5,0.13333333333333333,0.05432668671002207,5,5.648412698412699,0.6755455602554512,5,10.275,0.6063895887408798,5,1.0,0.0,5,0.0,0.0,5,0.85625,0.05053246572840669,5
switch_delay12,regime_conditional,point,observed,0.7083333333333333,0.07795119555779044,5,0.6333333333333333,0.07453559924999299,5,0.13333333333333333,0.05432668671002207,5,4.405811965811965,0.9600559130964504,5,7.175,0.8991701421001724,5,1.0,0.0,5,0.0,0.0,5,0.5979166666666667,0.07493084517501433,5
switch_delay12,regime_marginal,cusum,clean,0.19166666666666668,0.04750730937913075,5,0.06666666666666667,0.06319062870042959,5,0.125,0.051031036307982884,5,2.75,2.8722813232690148,4,11.475,0.3675179511866663,5,1.0,0.0,5,0.0,0.0,5,0.95625,0.0306264959322221,5
switch_delay12,regime_marginal,cusum,observed,0.3,0.054326686710022054,5,0.18333333333333335,0.04750730937913076,5,0.125,0.051031036307982884,5,6.2,2.6890983619049713,5,11.033333333333333,0.2608745973749753,5,1.0,0.0,5,0.0,0.0,5,0.9194444444444445,0.02173954978124791,5
switch_delay12,regime_marginal,ewma,clean,0.275,0.0756912588524373,5,0.15,0.08122328620674138,5,0.125,0.04166666666666667,5,5.380952380952381,1.1630166420780776,5,11.05,0.3924194892657043,5,1.0,0.0,5,0.0,0.0,5,0.9208333333333332,0.032701624105475335,5
switch_delay12,regime_marginal,ewma,observed,0.5166666666666666,0.05590169943749477,5,0.4166666666666667,0.07795119555779045,5,0.125,0.04166666666666667,5,5.592900432900433,0.8992378120617647,5,9.366666666666665,0.4118471264383857,5,1.0,0.0,5,0.0,0.0,5,0.7805555555555556,0.03432059386986554,5
switch_delay12,regime_marginal,point,clean,0.3416666666666667,0.08014743359029727,5,0.225,0.08640183897219883,5,0.13333333333333333,0.04564354645876384,5,4.677142857142857,1.7967544436044245,5,10.416666666666666,0.5327796605226843,5,1.0,0.0,5,0.0,0.0,5,0.8680555555555556,0.044398305043557074,5
switch_delay12,regime_marginal,point,observed,0.5916666666666666,0.0853912563829966,5,0.5,0.08838834764831838,5,0.13333333333333333,0.04564354645876384,5,4.682051282051281,1.3214000007065205,5,8.375,0.6673173907519567,5,1.0,0.0,5,0.0,0.0,5,0.6979166666666667,0.05560978256266309,5
switch_random,regime_conditional,cusum,clean,0.025,0.03726779962499649,5,0.025,0.03726779962499649,5,0.008333333333333333,0.018633899812498245,5,8.25,2.4748737341529163,2,11.891666666666666,0.19895560643855556,5,1.0,0.0,5,0.0,0.0,5,0.9909722222222221,0.016579633869879654,5
switch_random,regime_conditional,cusum,observed,0.6333333333333333,0.11931517552730293,5,0.6333333333333333,0.11931517552730293,5,0.008333333333333333,0.018633899812498245,5,6.495633087242995,0.7475516980571079,5,8.55,0.6238878994748266,5,1.0,0.0,5,0.0,0.0,5,0.7125,0.05199065828956883,5
switch_random,regime_conditional,ewma,clean,0.11666666666666665,0.04564354645876383,5,0.11666666666666665,0.04564354645876383,5,0.0,0.0,5,5.75,3.528652559956688,5,11.375,0.23011168785806818,5,1.0,0.0,5,0.0,0.0,5,0.9479166666666666,0.019175973988172276,5
switch_random,regime_conditional,ewma,observed,0.7333333333333334,0.12004050242406614,5,0.7333333333333334,0.12004050242406614,5,0.0,0.0,5,5.105343137254902,0.6069641057349704,5,6.991666666666667,0.5114997013141303,5,1.0,0.0,5,0.0,0.0,5,0.5826388888888889,0.042624975109510854,5
switch_random,regime_conditional,point,clean,0.16666666666666666,0.07795119555779045,5,0.16666666666666666,0.07795119555779045,5,0.0,0.0,5,7.433333333333333,1.1664285471281794,5,11.266666666666667,0.3027650354097497,5,1.0,0.0,5,0.0,0.0,5,0.9388888888888889,0.025230419617479162,5
switch_random,regime_conditional,point,observed,0.6333333333333333,0.06180165405913053,5,0.6333333333333333,0.06180165405913053,5,0.0,0.0,5,4.801644042232278,0.4645729157111041,5,7.441666666666667,0.5048377076953655,5,1.0,0.0,5,0.0,0.0,5,0.6201388888888889,0.04206980897461381,5
switch_random,regime_marginal,cusum,clean,0.008333333333333333,0.018633899812498245,5,0.008333333333333333,0.018633899812498245,5,0.008333333333333333,0.018633899812498245,5,1.0,,1,11.908333333333333,0.204972897937481,5,1.0,0.0,5,0.0,0.0,5,0.992361111111111,0.017081074828123443,5
switch_random,regime_marginal,cusum,observed,0.15,0.08640183897219884,5,0.15,0.08640183897219884,5,0.008333333333333333,0.018633899812498245,5,7.512499999999999,1.8449819330642052,4,11.35,0.42553071438955925,5,1.0,0.0,5,0.0,0.0,5,0.9458333333333334,0.03546089286579663,5
switch_random,regime_marginal,ewma,clean,0.06666666666666667,0.02282177322938192,5,0.06666666666666667,0.02282177322938192,5,0.0,0.0,5,7.5,0.6123724356957945,5,11.691666666666666,0.1337233877990108,5,1.0,0.0,5,0.0,0.0,5,0.9743055555555555,0.011143615649917548,5
switch_random,regime_marginal,ewma,observed,0.39166666666666666,0.08640183897219883,5,0.39166666666666666,0.08640183897219883,5,0.0,0.0,5,6.393131313131313,0.36178428460180306,5,9.825,0.3913118960624634,5,1.0,0.0,5,0.0,0.0,5,0.81875,0.03260932467187197,5
switch_random,regime_marginal,point,clean,0.125,0.07795119555779044,5,0.125,0.07795119555779044,5,0.0,0.0,5,5.0,2.560381915956203,5,11.258333333333333,0.24720661623652163,5,1.0,0.0,5,0.0,0.0,5,0.9381944444444444,0.0206005513530435,5
switch_random,regime_marginal,point,observed,0.5166666666666667,0.1304372986874877,5,0.5166666666666667,0.1304372986874877,5,0.0,0.0,5,5.031746031746032,1.4048901385287564,5,8.416666666666668,0.9973924336321515,5,1.0,0.0,5,0.0,0.0,5,0.701388888888889,0.08311603613601264,5
