seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped,comparison
43,switch_random,regime_marginal,observed,-0.41666666666666663,-0.41666666666666663,0.0,3.8,3.375,0.0,0.0,0.28125,cusum_minus_point
44,count1,regime_conditional,clean,-0.16666666666666669,-0.16666666666666669,0.0,-2.666666666666666,0.16666666666666785,0.0,0.0,0.01388888888888895,cusum_minus_point
44,count1,regime_conditional,observed,0.16666666666666663,0.16666666666666663,0.0,2.0833333333333335,-0.08333333333333304,0.0,0.0,-0.00694444444444442,cusum_minus_point
44,count1,regime_marginal,clean,0.0,-0.08333333333333333,0.08333333333333333,,0.3333333333333339,0.0,0.0,0.02777777777777779,cusum_minus_point
44,count1,regime_marginal,observed,-0.25,-0.3333333333333333,0.08333333333333333,,1.666666666666666,0.0,0.0,0.13888888888888884,cusum_minus_point
44,count3,regime_conditional,clean,-0.11111111111111112,-0.1388888888888889,0.027777777777777776,-2.7857142857142856,0.5,0.0,0.0,0.04166666666666663,cusum_minus_point
44,count3,regime_conditional,observed,0.02777777777777779,0.02777777777777779,0.027777777777777776,0.32105263157894814,0.0,0.0,0.0,0.0,cusum_minus_point
44,count3,regime_marginal,clean,-0.055555555555555566,-0.08333333333333334,0.027777777777777776,-0.7999999999999998,0.47222222222222143,0.0,0.0,0.03935185185185197,cusum_minus_point
44,count3,regime_marginal,observed,-0.2777777777777778,-0.2777777777777778,0.0,-1.9743589743589745,1.416666666666666,0.0,0.0,0.11805555555555558,cusum_minus_point
44,duration24,regime_conditional,clean,-0.25,-0.25,0.0,-4.0,3.0833333333333357,0.0,0.0,0.12847222222222232,cusum_minus_point
44,duration24,regime_conditional,observed,0.125,0.125,0.0,1.682539682539682,-0.45833333333333215,0.0,0.0,-0.019097222222222154,cusum_minus_point
44,duration24,regime_marginal,clean,-0.20833333333333334,-0.25,0.041666666666666664,,3.125,0.0,0.0,0.13020833333333337,cusum_minus_point
44,duration24,regime_marginal,observed,-0.25,-0.29166666666666663,0.041666666666666664,6.800000000000001,5.791666666666668,0.0,0.0,0.24131944444444453,cusum_minus_point
44,duration4,regime_conditional,clean,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,cusum_minus_point
44,duration4,regime_conditional,observed,-0.041666666666666685,-0.041666666666666685,0.0,0.3999999999999999,0.16666666666666652,0.0,0.0,0.04166666666666663,cusum_minus_point
44,duration4,regime_marginal,clean,0.0,-0.041666666666666664,0.041666666666666664,,0.04166666666666652,0.0,0.0,0.01041666666666663,cusum_minus_point
44,duration4,regime_marginal,observed,-0.041666666666666664,-0.08333333333333333,0.041666666666666664,,0.3333333333333335,0.0,0.0,0.08333333333333337,cusum_minus_point
44,magnitude2,regime_conditional,clean,-0.125,-0.125,0.0,-1.5,0.375,0.0,0.0,0.03125,cusum_minus_point
44,magnitude2,regime_conditional,observed,0.0,0.0,0.0,1.9130434782608698,1.8333333333333335,0.0,0.0,0.15277777777777773,cusum_minus_point
44,magnitude2,regime_marginal,clean,-0.08333333333333334,-0.125,0.041666666666666664,,0.8333333333333339,0.0,0.0,0.06944444444444453,cusum_minus_point
44,magnitude2,regime_marginal,observed,-0.4166666666666667,-0.45833333333333337,0.041666666666666664,5.027777777777778,6.124999999999999,0.0,0.0,0.5104166666666665,cusum_minus_point
44,magnitude4,regime_conditional,clean,-0.125,-0.125,0.0,-1.5,0.375,0.0,0.0,0.03125,cusum_minus_point
44,magnitude4,regime_conditional,observed,0.0,0.0,0.041666666666666664,1.0833333333333333,1.0833333333333333,0.0,0.0,0.09027777777777778,cusum_minus_point
44,magnitude4,regime_marginal,clean,-0.08333333333333334,-0.125,0.041666666666666664,,0.8333333333333339,0.0,0.0,0.06944444444444453,cusum_minus_point
