scenario,method,view,regime,window,comparison,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
duration24,regime_marginal,observed,all,all,cusum_minus_point,0.1049330204172522,0.04127102975740393,5,0.14756944444444445,0.055839659847483986,5,-0.16338383261813344,0.07265798130595462,5,0.001608359485447125,0.029286917202823504,5,0.06256775067750678,0.02331087322639768,5,0.03715277777777778,0.023870738623319548,5,0.13159722222222223,0.04099943187840353,5,0.0,0.0,5,0.14756944444444445,0.055839659847483986,5,0.12361111111111112,0.05556098063789412,5,0.0,0.0,5,0.3638888888888889,0.07815971450960031,5,-6.639566395663957,2.0304020126681577,5,0.0,0.0,5,0.0,0.0,5,0.14756944444444445,0.055839659847483986,5,0.1049330204172522,0.04127102975740393,5,0.0,0.0,5
duration24,regime_marginal,observed,all,stable,cusum_minus_ewma,-0.09780545810253115,0.042366875562226035,5,-0.004513888888888889,0.019041902198883708,5,-0.360596637382175,0.07595545729829149,5,-0.19045454371788606,0.058498675431629954,5,0.05792682926829268,0.019774683660863872,5,0.028993055555555557,0.019999216323380843,5,-0.05972222222222216,0.018191926246430182,5,0.0,0.0,5,-0.004513888888888889,0.019041902198883708,5,-0.01388888888888889,0.03153802452184886,5,0.0,0.0,5,0.325,0.09139268820201167,5,-1.6260162601626014,1.5961001340636511,5,0.0,0.0,5,0.0,0.0,5,-0.004513888888888889,0.019041902198883708,5,-0.09780545810253115,0.042366875562226035,5,0.0,0.0,5
duration24,regime_marginal,observed,all,stable,cusum_minus_point,0.1049330204172522,0.04127102975740393,5,0.14756944444444445,0.055839659847483986,5,-0.16338383261813344,0.07265798130595462,5,0.001608359485447125,0.029286917202823504,5,0.06256775067750678,0.02331087322639768,5,0.03715277777777778,0.023870738623319548,5,0.13159722222222223,0.04099943187840353,5,0.0,0.0,5,0.14756944444444445,0.055839659847483986,5,0.12361111111111112,0.05556098063789412,5,0.0,0.0,5,0.3638888888888889,0.07815971450960031,5,-6.639566395663957,2.0304020126681577,5,0.0,0.0,5,0.0,0.0,5,0.14756944444444445,0.055839659847483986,5,0.1049330204172522,0.04127102975740393,5,0.0,0.0,5
duration24,regime_marginal,observed,transit_rough,all,cusum_minus_ewma,-0.09454159849322673,0.040481407363877724,5,-0.007291666666666666,0.09415422115397223,5,-0.3646003212904576,0.13122846242983252,5,-0.19739976975355195,0.09455658985804513,5,0.04217479674796748,0.03893748792818702,5,0.009375000000000001,0.04152808987015764,5,-0.07499999999999998,0.06267337065204717,5,0.0,0.0,5,-0.007291666666666666,0.09415422115397223,5,-0.018750000000000006,0.04579188466736097,5,0.0,0.0,5,0.29583333333333334,0.18126197278463507,5,-2.9471544715447155,3.1405563293419605,5,0.0,0.0,5,0.0,0.0,5,-0.007291666666666666,0.09415422115397223,5,-0.09454159849322673,0.040481407363877724,5,0.0,0.0,5
duration24,regime_marginal,observed,transit_rough,all,cusum_minus_point,0.08073428211571416,0.07123238604193789,5,0.125,0.14258852939587313,5,-0.1652398170057274,0.06412830035389308,5,0.025314663059513732,0.04940428532293965,5,0.0491869918699187,0.03718977648292104,5,0.017708333333333333,0.034957967071978825,5,0.13020833333333331,0.11091426791170239,5,0.0,0.0,5,0.125,0.14258852939587313,5,0.09166666666666666,0.09817397486237266,5,0.0,0.0,5,0.325,0.14497515352255674,5,-6.60569105691057,1.2954825999981667,5,0.0,0.0,5,0.0,0.0,5,0.125,0.14258852939587313,5,0.08073428211571416,0.07123238604193789,5,0.0,0.0,5
duration24,regime_marginal,observed,transit_rough,stable,cusum_minus_ewma,-0.09454159849322673,0.040481407363877724,5,-0.007291666666666666,0.09415422115397223,5,-0.3646003212904576,0.13122846242983252,5,-0.19739976975355195,0.09455658985804513,5,0.04217479674796748,0.03893748792818702,5,0.009375000000000001,0.04152808987015764,5,-0.07499999999999998,0.06267337065204717,5,0.0,0.0,5,-0.007291666666666666,0.09415422115397223,5,-0.018750000000000006,0.04579188466736097,5,0.0,0.0,5,0.29583333333333334,0.18126197278463507,5,-2.9471544715447155,3.1405563293419605,5,0.0,0.0,5,0.0,0.0,5,-0.007291666666666666,0.09415422115397223,5,-0.09454159849322673,0.040481407363877724,5,0.0,0.0,5
duration24,regime_marginal,observed,transit_rough,stable,cusum_minus_point,0.08073428211571416,0.07123238604193789,5,0.125,0.14258852939587313,5,-0.1652398170057274,0.06412830035389308,5,0.025314663059513732,0.04940428532293965,5,0.0491869918699187,0.03718977648292104,5,0.017708333333333333,0.034957967071978825,5,0.13020833333333331,0.11091426791170239,5,0.0,0.0,5,0.125,0.14258852939587313,5,0.09166666666666666,0.09817397486237266,5,0.0,0.0,5,0.325,0.14497515352255674,5,-6.60569105691057,1.2954825999981667,5,0.0,0.0,5,0.0,0.0,5,0.125,0.14258852939587313,5,0.08073428211571416,0.07123238604193789,5,0.0,0.0,5
duration24,regime_marginal,observed,transit_smooth,all,cusum_minus_ewma,-0.11402646891759209,0.10712609876968697,5,-0.0020833333333333203,0.10829075685779158,5,-0.5470236753774691,0.2315570645084816,5,-0.23399876042626205,0.12440944138099345,5,0.07804878048780488,0.06599101622709647,5,0.05520833333333334,0.07446732860465648,5,-0.03229166666666668,0.0639374626642663,5,0.0,0.0,5,-0.0020833333333333203,0.10829075685779158,5,-0.023958333333333328,0.08626044119570558,5,0.0,0.0,5,0.39375,0.16931489811065717,5,0.6097560975609757,3.4162065678804088,5,0.0,0.0,5,0.0,0.0,5,-0.0020833333333333203,0.10829075685779158,5,-0.11402646891759209,0.10712609876968697,5,0.0,0.0,5
duration24,regime_marginal,observed,transit_smooth,all,cusum_minus_point,0.08488482470212455,0.11898887534437208,5,0.14270833333333335,0.13559683527321392,5,-0.1635121064385118,0.22402004497404224,5,-0.0015898738153525994,0.08528187531279899,5,0.07530487804878049,0.06742103069320644,5,0.06041666666666666,0.0709223169630179,5,0.15937499999999996,0.07222514350395345,5,0.0,0.0,5,0.14270833333333335,0.13559683527321392,5,0.11041666666666665,0.15029448812156163,5,0.0,0.0,5,0.40625,0.18590175309973694,5,-6.707317073170731,4.450128871099861,5,0.0,0.0,5,0.0,0.0,5,0.14270833333333335,0.13559683527321392,5,0.08488482470212455,0.11898887534437208,5,0.0,0.0,5
duration24,regime_marginal,observed,transit_smooth,stable,cusum_minus_ewma,-0.11402646891759209,0.10712609876968697,5,-0.0020833333333333203,0.10829075685779158,5,-0.5470236753774691,0.2315570645084816,5,-0.23399876042626205,0.12440944138099345,5,0.07804878048780488,0.06599101622709647,5,0.05520833333333334,0.07446732860465648,5,-0.03229166666666668,0.0639374626642663,5,0.0,0.0,5,-0.0020833333333333203,0.10829075685779158,5,-0.023958333333333328,0.08626044119570558,5,0.0,0.0,5,0.39375,0.16931489811065717,5,0.6097560975609757,3.4162065678804088,5,0.0,0.0,5,0.0,0.0,5,-0.0020833333333333203,0.10829075685779158,5,-0.11402646891759209,0.10712609876968697,5,0.0,0.0,5
duration24,regime_marginal,observed,transit_smooth,stable,cusum_minus_point,0.08488482470212455,0.11898887534437208,5,0.14270833333333335,0.13559683527321392,5,-0.1635121064385118,0.22402004497404224,5,-0.0015898738153525994,0.08528187531279899,5,0.07530487804878049,0.06742103069320644,5,0.06041666666666666,0.0709223169630179,5,0.15937499999999996,0.07222514350395345,5,0.0,0.0,5,0.14270833333333335,0.13559683527321392,5,0.11041666666666665,0.15029448812156163,5,0.0,0.0,5,0.40625,0.18590175309973694,5,-6.707317073170731,4.450128871099861,5,0.0,0.0,5,0.0,0.0,5,0.14270833333333335,0.13559683527321392,5,0.08488482470212455,0.11898887534437208,5,0.0,0.0,5
duration24,regime_marginal,observed,warehouse,all,cusum_minus_ewma,-0.10237669208083541,0.0467740503309214,5,-0.004166666666666677,0.03423265984407287,5,-0.2945218144359459,0.11664278747188017,5,-0.16338971775429584,0.0817047672012081,5,0.053556910569105685,0.033685613691406505,5,0.02239583333333333,0.044674932673424365,5,-0.07187500000000002,0.039904127727870733,5,0.0,0.0,5,-0.004166666666666677,0.03423265984407287,5,0.0010416666666666601,0.059429799273316285,5,0.0,0.0,5,0.28541666666666665,0.15807956637578294,5,-2.5406504065040654,3.351348058504299,5,0.0,0.0,5,0.0,0.0,5,-0.004166666666666677,0.03423265984407287,5,-0.10237669208083541,0.0467740503309214,5,0.0,0.0,5
duration24,regime_marginal,observed,warehouse,all,cusum_minus_point,0.12068508778294709,0.06315072346636125,5,0.175,0.111864039655537,5,-0.10102373516919456,0.06331373675544287,5,0.0169476601305469,0.03223737902064204,5,0.06321138211382113,0.033933807941869024,5,0.03333333333333333,0.04841929541415052,5,0.1052083333333333,0.04316951205229605,5,0.0,0.0,5,0.175,0.111864039655537,5,0.16875,0.10860342932481971,5,0.0,0.0,5,0.36041666666666666,0.12770510463564094,5,-6.60569105691057,3.0487804878048785,5,0.0,0.0,5,0.0,0.0,5,0.175,0.111864039655537,5,0.12068508778294709,0.06315072346636125,5,0.0,0.0,5
duration24,regime_marginal,observed,warehouse,stable,cusum_minus_ewma,-0.10237669208083541,0.0467740503309214,5,-0.004166666666666677,0.03423265984407287,5,-0.2945218144359459,0.11664278747188017,5,-0.16338971775429584,0.0817047672012081,5,0.053556910569105685,0.033685613691406505,5,0.02239583333333333,0.044674932673424365,5,-0.07187500000000002,0.039904127727870733,5,0.0,0.0,5,-0.004166666666666677,0.03423265984407287,5,0.0010416666666666601,0.059429799273316285,5,0.0,0.0,5,0.28541666666666665,0.15807956637578294,5,-2.5406504065040654,3.351348058504299,5,0.0,0.0,5,0.0,0.0,5,-0.004166666666666677,0.03423265984407287,5,-0.10237669208083541,0.0467740503309214,5,0.0,0.0,5
duration24,regime_marginal,observed,warehouse,stable,cusum_minus_point,0.12068508778294709,0.06315072346636125,5,0.175,0.111864039655537,5,-0.10102373516919456,0.06331373675544287,5,0.0169476601305469,0.03223737902064204,5,0.06321138211382113,0.033933807941869024,5,0.03333333333333333,0.04841929541415052,5,0.1052083333333333,0.04316951205229605,5,0.0,0.0,5,0.175,0.111864039655537,5,0.16875,0.10860342932481971,5,0.0,0.0,5,0.36041666666666666,0.12770510463564094,5,-6.60569105691057,3.0487804878048785,5,0.0,0.0,5,0.0,0.0,5,0.175,0.111864039655537,5,0.12068508778294709,0.06315072346636125,5,0.0,0.0,5
duration4,regime_conditional,clean,all,all,cusum_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.008179012345679013,0.010415809292562028,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.006944444444444443,0.011516058299845137,5,-2.1296296296296298,1.6163235768859459,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,all,all,cusum_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.008858024691358024,0.013770327286606043,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0020833333333333333,0.008715208609729954,5,-6.7592592592592595,1.7404780468977388,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,all,stable,cusum_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.008179012345679013,0.010415809292562028,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.006944444444444443,0.011516058299845137,5,-2.1296296296296298,1.6163235768859459,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,all,stable,cusum_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.008858024691358024,0.013770327286606043,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0020833333333333333,0.008715208609729954,5,-6.7592592592592595,1.7404780468977388,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,transit_rough,all,cusum_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015092592592592593,0.021885958944094872,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.008333333333333333,0.008715208609729954,5,-0.6481481481481485,2.9023014849365705,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,transit_rough,all,cusum_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015277777777777779,0.028832224222822573,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.002083333333333332,0.02982879388182574,5,-4.907407407407407,4.362673699773979,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,transit_rough,stable,cusum_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015092592592592593,0.021885958944094872,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.008333333333333333,0.008715208609729954,5,-0.6481481481481485,2.9023014849365705,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,transit_rough,stable,cusum_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015277777777777779,0.028832224222822573,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.002083333333333332,0.02982879388182574,5,-4.907407407407407,4.362673699773979,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,transit_smooth,all,cusum_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0061111111111111106,0.00949017613496727,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.002083333333333334,0.004658474953124564,5,-3.2407407407407405,2.758420205512265,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,transit_smooth,all,cusum_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0075,0.01679286072912427,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.008333333333333335,0.032442523963327995,5,-6.203703703703704,3.654182826050206,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,transit_smooth,stable,cusum_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0061111111111111106,0.00949017613496727,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.002083333333333334,0.004658474953124564,5,-3.2407407407407405,2.758420205512265,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,transit_smooth,stable,cusum_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0075,0.01679286072912427,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.008333333333333335,0.032442523963327995,5,-6.203703703703704,3.654182826050206,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,warehouse,all,cusum_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.003333333333333334,0.010735351457640648,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.010416666666666668,0.03125,5,-2.4999999999999996,2.7893278391466794,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,warehouse,all,cusum_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0037962962962962963,0.016280900766444215,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0125,0.011410886614690962,5,-9.166666666666666,4.969039949999533,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,warehouse,stable,cusum_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.003333333333333334,0.010735351457640648,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.010416666666666668,0.03125,5,-2.4999999999999996,2.7893278391466794,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,clean,warehouse,stable,cusum_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0037962962962962963,0.016280900766444215,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0125,0.011410886614690962,5,-9.166666666666666,4.969039949999533,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
duration4,regime_conditional,observed,all,all,cusum_minus_ewma,-0.051194023539253605,0.025330229690490244,5,-0.0375,0.03578242507774514,5,-0.055064833344122696,0.015915919601119242,5,-0.02535423065450141,0.016629621005187577,5,0.011528822055137843,0.01253357984159275,5,-0.006250000000000001,0.023980967569211118,5,-0.008333333333333326,0.04256836821188031,5,0.0,0.0,5,-0.0375,0.03578242507774514,5,-0.029166666666666664,0.04320091948609942,5,0.0,0.0,5,0.02777777777777778,0.02678341774399568,5,-2.1929824561403506,1.068153328398015,5,0.0,0.0,5,0.0,0.0,5,-0.0375,0.03578242507774514,5,-0.051194023539253605,0.025330229690490244,5,0.0,0.0,5
duration4,regime_conditional,observed,all,all,cusum_minus_point,-0.032705877354768716,0.025005649478995338,5,-0.010416666666666668,0.028527216536727403,5,-0.042731939730153684,0.02804337730230936,5,-0.010883294297253923,0.011699615997448938,5,0.013815789473684212,0.01539094433482858,5,0.008333333333333335,0.01199048378460556,5,-0.07083333333333333,0.05531632519729895,5,0.0,0.0,5,-0.010416666666666668,0.028527216536727403,5,-0.0041666666666666675,0.03343084694975253,5,0.0,0.0,5,0.05555555555555556,0.028208466682763753,5,-6.860902255639099,1.3355935931887346,5,0.0,0.0,5,0.0,0.0,5,-0.010416666666666668,0.028527216536727403,5,-0.032705877354768716,0.025005649478995338,5,0.0,0.0,5
duration4,regime_conditional,observed,all,stable,cusum_minus_ewma,-0.051194023539253605,0.025330229690490244,5,-0.0375,0.03578242507774514,5,-0.055064833344122696,0.015915919601119242,5,-0.02535423065450141,0.016629621005187577,5,0.011528822055137843,0.01253357984159275,5,-0.006250000000000001,0.023980967569211118,5,-0.008333333333333326,0.04256836821188031,5,0.0,0.0,5,-0.0375,0.03578242507774514,5,-0.029166666666666664,0.04320091948609942,5,0.0,0.0,5,0.02777777777777778,0.02678341774399568,5,-2.1929824561403506,1.068153328398015,5,0.0,0.0,5,0.0,0.0,5,-0.0375,0.03578242507774514,5,-0.051194023539253605,0.025330229690490244,5,0.0,0.0,5
duration4,regime_conditional,observed,all,stable,cusum_minus_point,-0.032705877354768716,0.025005649478995338,5,-0.010416666666666668,0.028527216536727403,5,-0.042731939730153684,0.02804337730230936,5,-0.010883294297253923,0.011699615997448938,5,0.013815789473684212,0.01539094433482858,5,0.008333333333333335,0.01199048378460556,5,-0.07083333333333333,0.05531632519729895,5,0.0,0.0,5,-0.010416666666666668,0.028527216536727403,5,-0.0041666666666666675,0.03343084694975253,5,0.0,0.0,5,0.05555555555555556,0.028208466682763753,5,-6.860902255639099,1.3355935931887346,5,0.0,0.0,5,0.0,0.0,5,-0.010416666666666668,0.028527216536727403,5,-0.032705877354768716,0.025005649478995338,5,0.0,0.0,5
duration4,regime_conditional,observed,transit_rough,all,cusum_minus_ewma,-0.08362492910172967,0.08029842886139246,5,-0.075,0.08149003006503311,5,-0.06385994506245077,0.1028937260444921,5,-0.0309106344649899,0.026245024934790903,5,0.018890977443609024,0.022991284538606063,5,0.009375,0.03045873232752801,5,-0.01875,0.04192627457812106,5,0.0,0.0,5,-0.075,0.08149003006503311,5,-0.075,0.08149003006503311,5,0.0,0.0,5,0.004166666666666666,0.011876827344782686,5,-1.0338345864661656,1.4635725096238192,5,0.0,0.0,5,0.0,0.0,5,-0.075,0.08149003006503311,5,-0.08362492910172967,0.08029842886139246,5,0.0,0.0,5
duration4,regime_conditional,observed,transit_rough,all,cusum_minus_point,-0.05214172170004958,0.10144445403359056,5,-0.04375,0.08149003006503311,5,-0.016980066320503074,0.18785048370822918,5,-0.02341081581590272,0.048205741017441815,5,0.02180451127819549,0.029106142903088487,5,0.009375,0.03045873232752801,5,-0.1,0.060110575192722955,5,0.0,0.0,5,-0.04375,0.08149003006503311,5,-0.04375,0.08149003006503311,5,0.0,0.0,5,0.04583333333333333,0.07424387367168941,5,-5.075187969924812,3.2113439028702797,5,0.0,0.0,5,0.0,0.0,5,-0.04375,0.08149003006503311,5,-0.05214172170004958,0.10144445403359056,5,0.0,0.0,5
duration4,regime_conditional,observed,transit_rough,stable,cusum_minus_ewma,-0.08362492910172967,0.08029842886139246,5,-0.075,0.08149003006503311,5,-0.06385994506245077,0.1028937260444921,5,-0.0309106344649899,0.026245024934790903,5,0.018890977443609024,0.022991284538606063,5,0.009375,0.03045873232752801,5,-0.01875,0.04192627457812106,5,0.0,0.0,5,-0.075,0.08149003006503311,5,-0.075,0.08149003006503311,5,0.0,0.0,5,0.004166666666666666,0.011876827344782686,5,-1.0338345864661656,1.4635725096238192,5,0.0,0.0,5,0.0,0.0,5,-0.075,0.08149003006503311,5,-0.08362492910172967,0.08029842886139246,5,0.0,0.0,5
duration4,regime_conditional,observed,transit_rough,stable,cusum_minus_point,-0.05214172170004958,0.10144445403359056,5,-0.04375,0.08149003006503311,5,-0.016980066320503074,0.18785048370822918,5,-0.02341081581590272,0.048205741017441815,5,0.02180451127819549,0.029106142903088487,5,0.009375,0.03045873232752801,5,-0.1,0.060110575192722955,5,0.0,0.0,5,-0.04375,0.08149003006503311,5,-0.04375,0.08149003006503311,5,0.0,0.0,5,0.04583333333333333,0.07424387367168941,5,-5.075187969924812,3.2113439028702797,5,0.0,0.0,5,0.0,0.0,5,-0.04375,0.08149003006503311,5,-0.05214172170004958,0.10144445403359056,5,0.0,0.0,5
duration4,regime_conditional,observed,transit_smooth,all,cusum_minus_ewma,-0.04687213691964568,0.037964310272510404,5,-0.04375,0.02795084971874737,5,0.030045942653284148,0.2081513870474854,5,-0.02394379315515746,0.04332238427223316,5,0.010150375939849623,0.014455822148749232,5,-0.0125,0.030055287596361478,5,-0.04375,0.05229125165837972,5,0.0,0.0,5,-0.04375,0.02795084971874737,5,-0.04375,0.02795084971874737,5,0.0,0.0,5,0.03333333333333333,0.05864870108441353,5,-3.289473684210526,2.396155786462775,5,0.0,0.0,5,0.0,0.0,5,-0.04375,0.02795084971874737,5,-0.04687213691964568,0.037964310272510404,5,0.0,0.0,5
duration4,regime_conditional,observed,transit_smooth,all,cusum_minus_point,-0.03621047568495547,0.030708043100377266,5,-0.025,0.040745015032516554,5,0.0393742017879949,0.20458099681004885,5,-0.008750952746328743,0.022939307081187844,5,0.012593984962406013,0.021118925060323132,5,0.009375,0.03045873232752801,5,-0.1,0.11136581050753414,5,0.0,0.0,5,-0.025,0.040745015032516554,5,-0.025,0.040745015032516554,5,0.0,0.0,5,0.0625,0.08102265201095857,5,-6.203007518796992,3.9929785312496238,5,0.0,0.0,5,0.0,0.0,5,-0.025,0.040745015032516554,5,-0.03621047568495547,0.030708043100377266,5,0.0,0.0,5
duration4,regime_conditional,observed,transit_smooth,stable,cusum_minus_ewma,-0.04687213691964568,0.037964310272510404,5,-0.04375,0.02795084971874737,5,0.030045942653284148,0.2081513870474854,5,-0.02394379315515746,0.04332238427223316,5,0.010150375939849623,0.014455822148749232,5,-0.0125,0.030055287596361478,5,-0.04375,0.05229125165837972,5,0.0,0.0,5,-0.04375,0.02795084971874737,5,-0.04375,0.02795084971874737,5,0.0,0.0,5,0.03333333333333333,0.05864870108441353,5,-3.289473684210526,2.396155786462775,5,0.0,0.0,5,0.0,0.0,5,-0.04375,0.02795084971874737,5,-0.04687213691964568,0.037964310272510404,5,0.0,0.0,5
duration4,regime_conditional,observed,transit_smooth,stable,cusum_minus_point,-0.03621047568495547,0.030708043100377266,5,-0.025,0.040745015032516554,5,0.0393742017879949,0.20458099681004885,5,-0.008750952746328743,0.022939307081187844,5,0.012593984962406013,0.021118925060323132,5,0.009375,0.03045873232752801,5,-0.1,0.11136581050753414,5,0.0,0.0,5,-0.025,0.040745015032516554,5,-0.025,0.040745015032516554,5,0.0,0.0,5,0.0625,0.08102265201095857,5,-6.203007518796992,3.9929785312496238,5,0.0,0.0,5,0.0,0.0,5,-0.025,0.040745015032516554,5,-0.03621047568495547,0.030708043100377266,5,0.0,0.0,5
duration4,regime_conditional,observed,warehouse,all,cusum_minus_ewma,-0.004057349343459149,0.04329839035324529,5,0.00625,0.051348989766109326,5,0.012961433496806474,0.07840873176973294,5,-0.01115695606551145,0.06900068149976864,5,0.0055451127819548885,0.012078987442863912,5,-0.015625,0.04555431167847891,5,0.0375,0.13693063937629152,5,0.0,0.0,5,0.00625,0.051348989766109326,5,0.03125,0.07328774624724109,5,0.0,0.0,5,0.04583333333333334,0.031766563920785224,5,-2.255639097744361,1.2163702166865402,5,0.0,0.0,5,0.0,0.0,5,0.00625,0.051348989766109326,5,-0.004057349343459149,0.04329839035324529,5,0.0,0.0,5
duration4,regime_conditional,observed,warehouse,all,cusum_minus_point,0.022618959564073515,0.052602572246338464,5,0.0375,0.051348989766109326,5,0.03757196498099162,0.08342559633495657,5,0.02266291073866228,0.04079259539831618,5,0.007048872180451129,0.017940422151147627,5,0.00625,0.02614562582918986,5,-0.0125,0.09003037681804958,5,0.0,0.0,5,0.0375,0.051348989766109326,5,0.05625,0.060110575192722955,5,0.0,0.0,5,0.058333333333333334,0.06232614709021496,5,-9.30451127819549,4.854120867901027,5,0.0,0.0,5,0.0,0.0,5,0.0375,0.051348989766109326,5,0.022618959564073515,0.052602572246338464,5,0.0,0.0,5
duration4,regime_conditional,observed,warehouse,stable,cusum_minus_ewma,-0.004057349343459149,0.04329839035324529,5,0.00625,0.051348989766109326,5,0.012961433496806474,0.07840873176973294,5,-0.01115695606551145,0.06900068149976864,5,0.0055451127819548885,0.012078987442863912,5,-0.015625,0.04555431167847891,5,0.0375,0.13693063937629152,5,0.0,0.0,5,0.00625,0.051348989766109326,5,0.03125,0.07328774624724109,5,0.0,0.0,5,0.04583333333333334,0.031766563920785224,5,-2.255639097744361,1.2163702166865402,5,0.0,0.0,5,0.0,0.0,5,0.00625,0.051348989766109326,5,-0.004057349343459149,0.04329839035324529,5,0.0,0.0,5
duration4,regime_conditional,observed,warehouse,stable,cusum_minus_point,0.022618959564073515,0.052602572246338464,5,0.0375,0.051348989766109326,5,0.03757196498099162,0.08342559633495657,5,0.02266291073866228,0.04079259539831618,5,0.007048872180451129,0.017940422151147627,5,0.00625,0.02614562582918986,5,-0.0125,0.09003037681804958,5,0.0,0.0,5,0.0375,0.051348989766109326,5,0.05625,0.060110575192722955,5,0.0,0.0,5,0.058333333333333334,0.06232614709021496,5,-9.30451127819549,4.854120867901027,5,0.0,0.0,5,0.0,0.0,5,0.0375,0.051348989766109326,5,0.022618959564073515,0.052602572246338464,5,0.0,0.0,5
