seed,method,temporal,view,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,post_event_fpr,false_onsets_per_1000_clean_cells,native_score_coverage,common_row_fraction,all_timeline_recall,all_timeline_f1,unavailable_positive_fraction,comparison
43,regime_conditional,cusum,observed,0.12592439007533346,0.22048611111111105,0.08285422733268621,0.11379884492221265,0.06466250709018719,0.03211805555555555,0.06944444444444442,0.0,0.22048611111111105,0.1753472222222222,0.0,0.33333333333333337,2.3003718409277116,0.0,0.0,0.22048611111111105,0.12592439007533346,0.0,duration24_minus_steady_d12_n2_m1
43,regime_conditional,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,0.006944444444444444,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
43,regime_conditional,ewma,observed,0.14016242351430774,0.10763888888888895,0.19018385291766582,0.23033845844224837,0.00287546480115964,-0.0008680555555555594,0.05729166666666663,0.0,0.10763888888888895,0.11979166666666669,0.0,-0.024305555555555552,3.1866452385454096,0.0,0.0,0.10763888888888895,0.14016242351430774,0.0,duration24_minus_steady_d12_n2_m1
43,regime_conditional,point,clean,0.0,,0.0,,0.0,,,,,,0.0,0.017361111111111112,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
43,regime_conditional,point,observed,-0.0016418610601731387,-0.012152777777777776,0.12142857142857144,0.06846622881373507,0.001559841179807146,0.0,0.00520833333333337,0.0,-0.012152777777777776,-0.013888888888888881,0.0,0.017361111111111112,1.544085208293943,0.0,0.0,-0.012152777777777776,-0.0016418610601731387,0.0,duration24_minus_steady_d12_n2_m1
43,regime_marginal,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,-0.006944444444444441,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
43,regime_marginal,cusum,observed,0.15578599351418826,0.13541666666666669,0.1829647415645141,0.14304055786461434,0.020809699376063525,0.025173611111111112,0.10069444444444442,0.0,0.13541666666666669,0.12152777777777776,0.0,0.14930555555555555,0.7405306611205649,0.0,0.0,0.13541666666666669,0.15578599351418826,0.0,duration24_minus_steady_d12_n2_m1
43,regime_marginal,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,-0.013888888888888888,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
43,regime_marginal,ewma,observed,0.12233866519580805,0.07118055555555555,0.34803001876172607,0.22208996866022768,-0.0026982101216361,0.005208333333333332,0.06423611111111105,0.0,0.07118055555555555,0.06770833333333334,0.0,-0.06597222222222222,0.1102918005924245,0.0,0.0,0.07118055555555555,0.12233866519580805,0.0,duration24_minus_steady_d12_n2_m1
43,regime_marginal,point,clean,0.0,,0.0,,0.0,,,,,,0.0,0.006944444444444444,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
